class	GO_CC	lig_vol
Polyketide	nuclear chromosome [GO:0000228]	287.2
Polyketide	histone deacetylase complex [GO:0000118]	287.2
Polyketide	cytoplasm [GO:0005737]	287.2
Polyketide	nucleoplasm [GO:0005654]	287.2
Polyketide	nucleus [GO:0005634]	287.2
Polyketide	nucleus [GO:0005634]	347.07
Polyketide	protein-containing complex [GO:0032991]	273.23
Polyketide	cytosol [GO:0005829]	273.23
Polyketide	nucleoplasm [GO:0005654]	273.23
Polyketide	membrane [GO:0016020]	273.23
Polyketide	plasma membrane [GO:0005886]	273.23
Polyketide	euchromatin [GO:0000791]	273.23
Polyketide	chromatin [GO:0000785]	273.23
Polyketide	transcription regulator complex [GO:0005667]	273.23
Polyketide	nucleus [GO:0005634]	273.23
Polyketide	cytoplasm [GO:0005737]	273.23
Polyketide	Golgi apparatus [GO:0005794]	273.23
Polyketide	cell body [GO:0044297]	286.73
Polyketide	actin filament [GO:0005884]	286.73
Polyketide	skeletal muscle myofibril [GO:0098723]	286.73
Polyketide	stress fiber [GO:0001725]	286.73
Polyketide	filamentous actin [GO:0031941]	286.73
Polyketide	actin filament bundle [GO:0032432]	286.73
Polyketide	lamellipodium [GO:0030027]	286.73
Polyketide	striated muscle thin filament [GO:0005865]	286.73
Polyketide	cytoplasm [GO:0005737]	286.73
Polyketide	filopodium [GO:0030175]	286.73
Polyketide	protein-containing complex [GO:0032991]	278.77
Polyketide	cytosol [GO:0005829]	278.77
Polyketide	nucleoplasm [GO:0005654]	278.77
Polyketide	membrane [GO:0016020]	278.77
Polyketide	plasma membrane [GO:0005886]	278.77
Polyketide	euchromatin [GO:0000791]	278.77
Polyketide	chromatin [GO:0000785]	278.77
Polyketide	transcription regulator complex [GO:0005667]	278.77
Polyketide	nucleus [GO:0005634]	278.77
Polyketide	cytoplasm [GO:0005737]	278.77
Polyketide	Golgi apparatus [GO:0005794]	278.77
Polyketide	plasma membrane [GO:0005886]	468.44
Polyketide	proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]	468.44
Polyketide	extracellular exosome [GO:0070062]	179.16
Polyketide	cytosol [GO:0005829]	179.16
Polyketide	transporter complex [GO:1990351]	426.44
Polyketide	plasma membrane [GO:0005886]	426.44
Polyketide	membrane [GO:0016020]	426.44
Polyketide	ATP-binding cassette (ABC) transporter complex [GO:0043190]	426.44
Polyketide	cytoplasm [GO:0005737]	426.44
Polyketide	cytosol [GO:0005829]	142.66
Polyketide	mitochondrion [GO:0005739]	142.66
Polyketide	mitochondrial intermembrane space [GO:0005758]	142.66
Polyketide	mitochondrial matrix [GO:0005759]	142.66
Polyketide	nucleus [GO:0005634]	142.66
Polyketide	collagen-containing extracellular matrix [GO:0062023]	319.74
Polyketide	cytoplasmic stress granule [GO:0010494]	319.74
Polyketide	lysosome [GO:0005764]	319.74
Polyketide	azurophil granule lumen [GO:0035578]	319.74
Polyketide	cytosol [GO:0005829]	319.74
Polyketide	extracellular exosome [GO:0070062]	319.74
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	319.74
Polyketide	plasma membrane [GO:0005886]	319.74
Polyketide	membrane [GO:0016020]	319.74
Polyketide	extracellular region [GO:0005576]	319.74
