class	hydrophobicity_score
Sterol	51.34
Sterol	20.83
Sterol	21.2
Sterol	81.56
Sterol	35.33
Sterol	56.8
Sterol	26.27
Sterol	60.75
Sterol	78.0
Sterol	85.67
Sterol	48.67
Sterol	55.34
Sterol	64.83
Sterol	53.2
Sterol	61.2
Sterol	57.25
Sterol	49.0
Sterol	63.21
Sterol	12.14
Sterol	75.14
Sterol	74.0
Sterol	67.19
Sterol	25.91
Sterol	90.33
Sterol	34.4
Sterol	66.5
Sterol	47.0
Sterol	41.5
Sterol	20.83
Sterol	44.38
Sterol	75.57
Sterol	67.19
Sterol	-1.5
Sterol	58.92
Sterol	47.5
Sterol	83.0
Sterol	34.4
Sterol	38.83
Sterol	21.0
Sterol	51.84
Sterol	63.6
Sterol	38.83
Sterol	56.08
Sterol	60.0
Sterol	63.95
Sterol	83.9
Sterol	40.8
Sterol	42.85
Sterol	21.0
Sterol	62.67
Sterol	86.5
Sterol	34.33
Sterol	39.3
Sterol	50.0
Sterol	31.5
Sterol	37.73
Sterol	4.67
Sterol	37.5
Sterol	48.67
Sterol	24.2
Sterol	34.56
Sterol	85.67
Sterol	60.26
Sterol	15.5
Sterol	35.78
Sterol	62.0
Sterol	37.43
Sterol	49.86
Sterol	53.5
Sterol	49.57
Sterol	43.23
Sterol	66.21
Sterol	72.18
Sterol	20.83
Sterol	64.78
Sterol	55.75
Sterol	62.29
Sterol	58.82
Sterol	53.85
Sterol	52.67
Sterol	50.0
Sterol	43.23
Sterol	72.0
Sterol	77.67
Sterol	63.15
Sterol	45.36
Sterol	60.75
Sterol	56.27
Sterol	51.5
Sterol	0.0
Sterol	49.5
Sterol	30.12
Sterol	49.0
Sterol	89.91
Sterol	61.33
Sterol	42.0
Sterol	97.67
Sterol	60.75
Sterol	37.18
Sterol	58.5
Sterol	-1.33
Sterol	36.33
Sterol	49.86
Sterol	81.29
Sterol	65.4
Sterol	53.45
Sterol	81.1
Sterol	49.6
Sterol	65.5
Sterol	18.67
Sterol	33.87
Sterol	79.25
Sterol	54.0
Sterol	58.07
Sterol	36.75
Sterol	42.31
Sterol	71.0
Sterol	90.75
Sterol	53.57
Sterol	67.44
Sterol	58.87
Sterol	0.0
Sterol	44.0
Sterol	35.2
Sterol	20.83
Sterol	55.95
Sterol	41.6
Sterol	45.05
Sterol	50.0
Sterol	53.57
Sterol	89.0
Sterol	62.8
Sterol	37.73
Sterol	28.7
Sterol	50.67
Sterol	69.3
Sterol	59.37
Sterol	74.19
Sterol	58.45
Sterol	98.2
Sterol	40.67
Sterol	57.5
Sterol	66.67
Sterol	46.88
Sterol	59.23
Sterol	63.38
Sterol	16.4
Sterol	35.0
Sterol	62.0
Sterol	37.48
Sterol	77.88
Sterol	82.0
Sterol	46.1
Sterol	41.14
Sterol	56.57
Sterol	68.78
Sterol	55.44
Sterol	0.0
Sterol	4.5
Sterol	0.0
Sterol	49.88
Sterol	46.9
Sterol	85.67
Sterol	77.88
Sterol	82.33
Sterol	34.88
Sterol	35.09
Sterol	21.0
Sterol	38.57
Sterol	67.19
Sterol	60.0
Sterol	58.5
Sterol	39.14
Sterol	65.19
Sterol	24.17
Sterol	88.9
Sterol	72.33
Sterol	67.0
Sterol	58.53
Sterol	39.0
Sterol	68.41
Sterol	43.4
Sterol	46.73
Sterol	58.56
Sterol	54.14
Sterol	50.36
Sterol	61.2
Sterol	3.14
Sterol	69.88
Sterol	74.27
Sterol	45.06
Sterol	76.7
Sterol	100.0
Sterol	68.43
Sterol	65.42
Sterol	47.83
Sterol	62.0
Sterol	3.14
Sterol	86.5
Sterol	45.0
Sterol	37.05
Sterol	74.2
Sterol	73.17
Sterol	55.76
Sterol	35.1
Sterol	63.15
Sterol	47.71
Sterol	60.12
Sterol	43.41
Sterol	35.09
Sterol	65.8
Sterol	43.0
Sterol	69.25
Sterol	48.56
Sterol	51.83
Sterol	67.83
Sterol	67.33
Sterol	48.73
Sterol	65.55
Sterol	65.93
Sterol	30.17
Sterol	64.0
Sterol	37.23
Sterol	45.62
Sterol	37.67
Sterol	48.67
Sterol	68.3
Sterol	77.0
Sterol	98.67
Sterol	58.17
Sterol	72.38
Sterol	57.52
Sterol	34.4
Sterol	77.5
Sterol	44.0
Sterol	73.14
Sterol	34.91
Sterol	73.64
Sterol	29.27
Sterol	18.67
Sterol	34.4
Sterol	41.8
Sterol	52.72
Sterol	59.17
Sterol	52.44
Sterol	77.6
Sterol	38.83
Sterol	62.83
Sterol	38.83
Sterol	65.46
Sterol	38.56
Sterol	11.5
Sterol	71.75
Sterol	58.5
Sterol	58.5
Sterol	51.57
Sterol	64.17
Sterol	49.57
Sterol	2.0
Sterol	56.2
Sterol	78.5
Sterol	34.4
Sterol	63.62
Sterol	62.0
Sterol	0.0
Sterol	42.21
Sterol	53.08
Sterol	38.83
Sterol	0.0
Sterol	0.0
Sterol	88.4
Sterol	53.55
Sterol	97.67
Sterol	64.2
Sterol	56.0
Sterol	75.45
Sterol	62.75
Sterol	44.5
Sterol	43.07
Sterol	71.73
Sterol	58.34
Sterol	81.25
Sterol	58.75
Sterol	72.0
Sterol	45.53
Sterol	57.0
Sterol	20.83
Sterol	40.41
Sterol	41.67
Sterol	20.83
Sterol	0.0
Sterol	0.0
Sterol	58.3
Sterol	0.0
Sterol	73.12
Sterol	28.0
Sterol	34.4
Sterol	48.67
Sterol	74.57
Sterol	36.33
Sterol	70.14
Sterol	67.19
Sterol	60.27
Sterol	65.88
Sterol	63.7
Sterol	78.9
Sterol	54.26
Sterol	38.83
Sterol	48.12
Sterol	69.88
Sterol	65.0
Sterol	87.33
Sterol	68.22
Sterol	36.78
Sterol	21.0
Sterol	53.57
Sterol	54.38
Sterol	70.11
Sterol	63.8
Sterol	31.86
Sterol	98.67
Sterol	36.44
Sterol	55.75
Sterol	55.89
Sterol	60.86
Sterol	63.72
Sterol	34.4
Sterol	34.4
Sterol	59.17
Sterol	36.4
Sterol	37.59
Sterol	48.47
Sterol	64.38
Sterol	95.17
Sterol	55.5
Sterol	35.09
Sterol	44.5
Sterol	30.17
Sterol	59.75
Sterol	49.57
Sterol	55.75
Sterol	75.14
Sterol	68.62
Sterol	39.91
Sterol	67.21
Sterol	57.25
Sterol	56.64
Sterol	5.2
Sterol	82.0
Sterol	55.5
Sterol	49.86
Sterol	48.09
Sterol	43.78
Sterol	91.0
Sterol	47.65
Sterol	35.08
Sterol	29.97
Sterol	59.14
Sterol	76.33
Sterol	3.33
Sterol	34.4
Sterol	44.5
Sterol	38.87
Sterol	59.58
Sterol	75.62
Sterol	42.48
Sterol	62.83
Sterol	53.57
Sterol	49.17
Sterol	63.75
Sterol	16.8
Sterol	35.78
Sterol	15.2
Sterol	53.57
Sterol	68.71
Sterol	59.89
Sterol	65.46
Sterol	31.75
Sterol	34.4
Sterol	34.67
Sterol	41.14
Sterol	47.64
Sterol	65.17
Sterol	73.13
Sterol	51.69
Sterol	16.8
Sterol	44.0
Sterol	77.06
Sterol	48.69
Sterol	49.86
Sterol	60.75
Sterol	5.2
Sterol	58.45
Sterol	60.75
Sterol	47.87
Sterol	48.42
Sterol	71.64
Sterol	59.0
Sterol	38.83
Sterol	46.15
Sterol	55.0
Sterol	33.24
Sterol	77.67
Sterol	54.37
Sterol	90.75
Sterol	48.0
Sterol	60.89
Sterol	45.8
Sterol	60.97
Sterol	63.0
Sterol	35.09
Sterol	52.5
Sterol	0.0
Sterol	71.4
Sterol	40.42
Sterol	35.8
Sterol	58.37
Sterol	36.0
Sterol	38.83
Sterol	56.6
Sterol	59.33
Sterol	83.67
Sterol	49.86
Sterol	71.64
Sterol	35.0
Sterol	20.83
Sterol	36.71
Sterol	53.66
Sterol	35.0
Sterol	39.0
Sterol	81.11
Sterol	-25.8
Sterol	34.4
Sterol	31.35
Sterol	62.56
Sterol	75.25
Sterol	39.59
Sterol	43.2
Sterol	83.09
Sterol	81.1
Sterol	64.71
Sterol	16.8
Sterol	36.1
Sterol	60.75
Sterol	61.63
Sterol	51.89
Sterol	35.58
Sterol	65.55
Sterol	35.0
Sterol	69.5
Sterol	7.5
Sterol	20.83
Sterol	39.0
Sterol	68.62
Sterol	53.4
Sterol	62.0
Sterol	50.11
Sterol	57.89
Sterol	45.46
Sterol	64.33
Sterol	8.0
Sterol	74.19
Sterol	48.39
Sterol	62.67
Sterol	19.33
Sterol	35.0
Sterol	0.0
Sterol	65.09
Sterol	34.4
Sterol	62.56
Sterol	31.24
Sterol	34.4
Sterol	60.0
Sterol	62.9
Sterol	93.5
Sterol	59.38
Sterol	37.16
Sterol	48.67
Sterol	4.5
Sterol	58.19
Sterol	78.62
Sterol	98.5
Sterol	67.22
Sterol	34.56
Sterol	20.0
Sterol	50.21
Sterol	40.91
Sterol	35.47
Sterol	82.5
Sterol	34.25
Sterol	52.0
Sterol	35.09
Sterol	88.9
Sterol	94.57
Sterol	33.0
Sterol	68.94
Sterol	19.33
Sterol	22.0
Sterol	65.0
Sterol	40.42
Sterol	55.75
Sterol	39.0
Sterol	98.67
Sterol	44.33
Sterol	44.14
Sterol	62.75
Sterol	68.85
Sterol	0.0
Sterol	0.0
Sterol	33.2
Sterol	26.7
Sterol	50.0
Sterol	44.0
Sterol	41.4
Sterol	32.6
Sterol	36.6
Sterol	0.0
Sterol	69.56
Sterol	83.67
Sterol	22.6
Sterol	59.24
Sterol	38.83
Sterol	39.17
Sterol	61.75
Sterol	37.5
Sterol	66.19
Sterol	50.22
Sterol	46.12
Sterol	35.58
Sterol	71.2
Sterol	75.14
Sterol	67.06
Sterol	41.79
Sterol	57.07
Sterol	62.1
Sterol	71.55
Sterol	75.14
Sterol	69.8
Sterol	38.0
Sterol	31.85
Sterol	59.21
Sterol	42.64
Sterol	66.82
Sterol	50.39
Sterol	64.5
Sterol	52.25
Sterol	42.17
Sterol	54.6
Sterol	18.67
Sterol	38.86
Sterol	51.83
Sterol	33.83
Sterol	69.0
Sterol	61.57
Sterol	57.8
Sterol	48.44
Sterol	43.0
Sterol	55.94
Sterol	83.11
Sterol	57.67
Sterol	42.14
Sterol	38.45
Sterol	40.33
Sterol	98.67
Sterol	65.79
Sterol	39.0
Sterol	67.9
Sterol	46.56
Sterol	67.0
Sterol	73.13
Sterol	61.2
Sterol	71.71
Sterol	79.17
Sterol	47.05
Sterol	71.71
Sterol	42.85
Sterol	76.33
Sterol	0.0
Sterol	42.31
Sterol	63.15
Sterol	60.9
Sterol	64.22
Sterol	61.75
Sterol	51.75
Sterol	42.5
Sterol	47.8
Sterol	49.19
Sterol	35.09
Sterol	44.64
Sterol	49.53
Sterol	25.87
Sterol	61.52
Sterol	48.67
Sterol	27.75
Sterol	0.0
Sterol	0.0
Sterol	71.59
Sterol	47.34
Sterol	57.22
Sterol	88.33
Sterol	52.82
Sterol	49.75
Sterol	61.41
Sterol	75.44
Sterol	60.17
Sterol	41.32
Sterol	66.76
Sterol	72.75
Sterol	64.0
Sterol	71.8
Sterol	58.5
Sterol	77.0
Sterol	10.12
Sterol	78.57
Sterol	59.06
Sterol	60.06
Sterol	32.81
Sterol	33.86
Sterol	51.92
Sterol	97.67
Sterol	0.0
Sterol	43.82
Sterol	44.75
Sterol	45.74
Sterol	36.08
Sterol	46.31
Sterol	41.85
Sterol	70.67
Sterol	32.39
Sterol	50.14
Sterol	53.5
Sterol	46.6
Sterol	67.67
Sterol	49.0
Sterol	69.88
Sterol	48.0
Sterol	60.75
Sterol	37.84
Sterol	63.2
Sterol	58.38
Sterol	55.44
Sterol	0.0
Sterol	74.5
Sterol	59.0
Sterol	98.0
Sterol	52.38
Sterol	20.6
Sterol	60.75
Sterol	73.78
Sterol	24.12
Sterol	50.11
Sterol	59.29
Sterol	35.2
Sterol	29.9
Sterol	40.42
Sterol	32.25
Sterol	66.6
Sterol	49.79
Sterol	42.0
Sterol	66.31
Sterol	50.11
Sterol	61.11
Sterol	84.0
Sterol	82.22
Sterol	85.67
Sterol	37.42
Sterol	2.75
Sterol	66.69
Sterol	100.0
Sterol	88.0
Sterol	55.42
Sterol	60.7
Sterol	68.5
Sterol	53.14
Sterol	66.75
Sterol	35.84
Sterol	59.33
Sterol	65.55
Sterol	72.37
Sterol	64.0
Sterol	41.67
Sterol	3.83
Sterol	0.0
Sterol	38.81
Sterol	44.0
Sterol	72.0
Sterol	52.07
Sterol	34.4
Sterol	60.75
Sterol	51.2
Sterol	62.8
Sterol	34.88
Sterol	60.75
Sterol	68.88
Sterol	47.16
Sterol	60.75
Sterol	65.3
Sterol	63.43
Sterol	32.67
Sterol	51.31
Sterol	48.67
Sterol	51.5
Sterol	52.25
Sterol	76.43
Sterol	51.36
Sterol	34.4
Sterol	73.14
Sterol	75.29
Sterol	84.5
Sterol	40.43
Sterol	46.75
Sterol	16.8
Sterol	64.91
Sterol	72.75
Sterol	48.67
Sterol	19.33
Sterol	24.0
Sterol	57.59
Sterol	50.67
Sterol	49.86
Sterol	67.76
Sterol	35.09
Sterol	9.78
Sterol	60.75
Sterol	55.8
Sterol	65.38
Sterol	61.78
Sterol	56.95
Sterol	42.7
Sterol	35.93
Sterol	20.83
Sterol	48.22
Sterol	59.7
Sterol	61.68
Sterol	83.92
Sterol	58.54
Sterol	100.0
Sterol	19.42
Sterol	53.33
Sterol	73.57
Sterol	58.5
Sterol	43.88
Sterol	61.03
Sterol	76.62
Sterol	52.81
Sterol	43.6
Sterol	54.54
Sterol	58.25
Sterol	60.97
Sterol	72.83
Sterol	50.0
Sterol	68.9
Sterol	43.79
Sterol	75.6
Sterol	69.17
Sterol	55.71
Sterol	84.5
Sterol	34.4
Sterol	40.71
Sterol	0.0
Sterol	48.63
Sterol	46.6
Sterol	84.5
Sterol	55.75
Sterol	78.9
Sterol	-0.67
Sterol	50.11
Sterol	44.92
Sterol	28.4
Sterol	42.92
Sterol	68.0
Sterol	22.0
Sterol	28.4
Sterol	35.09
Sterol	34.4
Sterol	78.67
Sterol	62.0
Sterol	61.15
Sterol	22.33
Sterol	62.0
Sterol	71.91
Sterol	71.53
Sterol	16.8
Sterol	64.65
Sterol	35.0
Sterol	61.37
Sterol	60.67
Sterol	98.67
Sterol	42.75
Sterol	49.86
Sterol	60.75
Sterol	72.03
Sterol	75.33
Sterol	74.75
Sterol	81.25
Sterol	78.5
Sterol	37.0
Sterol	39.56
Sterol	75.57
Sterol	64.19
Sterol	55.75
Sterol	31.93
Sterol	37.22
Sterol	55.75
Sterol	61.15
Sterol	42.2
Sterol	83.25
Sterol	61.94
Sterol	51.75
Sterol	98.67
Sterol	34.78
Sterol	63.12
Sterol	61.69
Sterol	62.83
Sterol	54.92
Sterol	42.2
Sterol	38.67
Sterol	76.81
Sterol	51.79
Sterol	40.74
Sterol	97.0
Sterol	34.77
Sterol	38.0
Sterol	42.36
Sterol	31.56
Sterol	32.1
Sterol	55.25
Sterol	60.75
Sterol	67.43
Sterol	46.69
Sterol	57.2
Sterol	43.36
Sterol	58.67
Sterol	58.42
Sterol	88.8
Sterol	40.14
Sterol	47.04
Sterol	-3.75
Sterol	71.64
Sterol	61.6
Sterol	45.77
Sterol	59.08
Sterol	45.2
Sterol	62.0
Sterol	57.36
Sterol	40.33
Sterol	-34.5
Sterol	41.4
Sterol	45.03
Sterol	21.0
Sterol	33.11
Sterol	51.17
Sterol	98.67
Sterol	35.33
Sterol	47.78
Sterol	55.83
Sterol	73.33
Sterol	85.67
Sterol	60.75
Sterol	58.45
Sterol	98.67
Sterol	64.65
Sterol	49.86
Sterol	81.25
Sterol	59.5
Sterol	43.61
Sterol	74.0
Sterol	51.3
Sterol	63.15
Sterol	-6.0
Sterol	38.0
Sterol	51.83
Sterol	69.0
Sterol	66.82
Sterol	49.23
Sterol	50.67
Sterol	42.92
Sterol	71.4
Sterol	88.5
Sterol	77.29
Sterol	47.71
Sterol	20.83
Sterol	31.34
Sterol	40.24
Sterol	62.0
Sterol	83.7
Sterol	43.0
Sterol	58.0
Sterol	30.41
Sterol	75.25
Sterol	57.35
Sterol	60.86
Sterol	64.42
Sterol	77.5
Sterol	48.0
Sterol	66.08
Sterol	23.5
Sterol	28.4
Sterol	48.31
Sterol	47.0
Sterol	43.54
Sterol	5.2
Sterol	42.0
Sterol	47.97
Sterol	64.5
Sterol	67.0
Sterol	27.75
Sterol	0.0
Sterol	59.11
Sterol	64.5
Sterol	45.6
Sterol	21.0
Sterol	60.12
Sterol	55.75
Sterol	55.0
Sterol	47.71
Sterol	49.86
Sterol	26.0
Sterol	44.0
Sterol	22.33
Sterol	79.0
Sterol	72.82
Sterol	57.45
Sterol	54.25
Sterol	61.2
Sterol	54.43
Sterol	74.17
Sterol	26.14
Sterol	35.0
Sterol	49.24
Sterol	65.45
Sterol	46.22
Sterol	81.69
Sterol	14.5
Sterol	35.09
Sterol	25.8
Sterol	68.67
Sterol	60.08
Sterol	60.75
Sterol	10.33
Sterol	50.8
Sterol	62.92
Sterol	39.45
Sterol	-12.83
Sterol	60.81
Sterol	46.5
Sterol	34.11
Sterol	35.09
Sterol	59.4
Sterol	40.2
Sterol	36.33
Sterol	0.0
Sterol	62.0
Sterol	67.19
Sterol	24.88
Sterol	19.09
Sterol	54.38
Sterol	57.4
Sterol	58.5
Sterol	62.0
Sterol	83.0
Sterol	35.09
Sterol	39.0
Sterol	2.33
Sterol	76.38
Sterol	50.21
Sterol	65.07
Sterol	88.9
Sterol	62.0
Sterol	2.33
Sterol	12.64
Sterol	89.0
Sterol	11.5
Sterol	36.33
Sterol	33.88
Sterol	77.67
Sterol	61.46
Sterol	67.5
Sterol	29.67
Sterol	42.58
Sterol	47.7
Sterol	40.25
Sterol	67.62
Sterol	48.11
Sterol	62.75
Sterol	39.57
Sterol	0.0
Sterol	64.4
Sterol	61.3
Sterol	19.4
Sterol	30.15
Sterol	35.17
Sterol	66.87
Sterol	34.6
Sterol	73.33
Sterol	56.88
Sterol	35.09
Sterol	43.79
Sterol	78.47
Sterol	71.88
Sterol	44.5
Sterol	52.88
Sterol	72.5
Sterol	45.56
Sterol	58.86
Sterol	48.27
Sterol	57.22
Sterol	49.69
Sterol	30.75
Sterol	66.04
Sterol	38.89
Sterol	48.09
Sterol	76.86
Sterol	47.16
Sterol	15.2
Sterol	47.67
Sterol	67.5
Sterol	87.8
Sterol	75.71
Sterol	20.83
Sterol	37.39
Sterol	11.33
Sterol	85.5
Sterol	98.0
Sterol	36.8
Sterol	23.43
Sterol	31.71
Sterol	20.86
Sterol	69.33
Sterol	77.88
Sterol	54.76
Sterol	34.4
Sterol	39.15
Sterol	20.83
Sterol	68.0
Sterol	58.1
Sterol	47.15
Sterol	100.0
Sterol	48.67
Sterol	49.25
Sterol	55.5
Sterol	74.48
Sterol	34.25
Sterol	68.38
Sterol	74.48
Sterol	5.2
Sterol	39.11
Sterol	20.83
Sterol	40.33
Sterol	43.7
Sterol	44.75
Sterol	73.25
Sterol	16.8
Sterol	39.78
Sterol	55.74
Sterol	25.86
Sterol	44.48
Sterol	0.0
Sterol	4.67
Sterol	69.62
Sterol	37.73
Sterol	16.8
Sterol	63.67
Sterol	59.14
Sterol	15.5
Sterol	35.88
Sterol	61.6
Sterol	54.56
Sterol	44.78
Sterol	38.67
Sterol	54.21
Sterol	47.14
Sterol	43.23
Sterol	73.53
Sterol	63.35
Sterol	45.55
Sterol	34.4
Sterol	71.94
Sterol	64.22
Sterol	86.12
Sterol	52.88
Sterol	68.0
Sterol	43.17
Sterol	71.64
Sterol	64.2
Sterol	35.44
Sterol	43.0
Sterol	48.23
Sterol	24.25
Sterol	80.71
Sterol	84.53
Sterol	58.14
Sterol	39.91
Sterol	3.14
Sterol	53.6
Sterol	54.0
Sterol	71.75
Sterol	35.09
Sterol	36.91
Sterol	64.73
Sterol	5.2
Sterol	58.89
Sterol	21.0
Sterol	40.5
Sterol	62.0
Sterol	41.84
Sterol	63.8
Sterol	71.58
Sterol	80.33
Sterol	75.38
Sterol	22.5
Sterol	34.4
Sterol	60.62
Sterol	50.33
Sterol	39.89
Sterol	35.22
Sterol	54.54
Sterol	17.4
Sterol	51.69
Sterol	31.75
Sterol	48.0
Sterol	34.4
Sterol	48.31
Sterol	24.12
Sterol	68.75
Sterol	55.85
Sterol	62.31
Sterol	61.7
Sterol	75.44
Sterol	63.15
Sterol	56.29
Sterol	70.67
Sterol	64.0
Sterol	51.59
Sterol	62.81
Sterol	77.33
Sterol	62.88
Sterol	51.48
Sterol	55.05
Sterol	67.19
Sterol	46.58
Sterol	20.86
Sterol	54.89
Sterol	77.33
Sterol	44.06
Sterol	51.33
Sterol	35.09
Sterol	52.1
Sterol	43.41
Sterol	71.64
Sterol	9.0
Sterol	48.4
Sterol	0.0
Sterol	55.95
Sterol	29.3
Sterol	28.4
Sterol	71.64
Sterol	60.97
Sterol	62.0
Sterol	7.25
Sterol	28.4
Sterol	67.19
Sterol	67.19
Sterol	54.27
Sterol	-9.0
Sterol	66.7
Sterol	65.0
Sterol	64.0
Sterol	45.43
Sterol	85.1
Sterol	60.53
Sterol	42.71
Sterol	77.2
Sterol	34.6
Sterol	58.34
Sterol	55.82
Sterol	81.25
Sterol	44.59
Sterol	77.0
Sterol	77.2
Sterol	0.0
Sterol	100.0
Sterol	34.17
Sterol	63.0
Sterol	65.0
Sterol	82.33
Sterol	63.83
Sterol	77.69
Sterol	27.21
Sterol	58.58
Sterol	51.39
Sterol	73.5
Sterol	54.55
Sterol	44.56
Sterol	91.2
Sterol	41.57
Sterol	2.33
Sterol	85.67
Sterol	40.52
Sterol	53.13
Sterol	38.83
Sterol	84.18
Sterol	16.8
Sterol	62.2
Sterol	34.4
Sterol	64.0
Sterol	39.78
Sterol	91.33
Sterol	31.5
Sterol	49.86
Sterol	34.89
Sterol	54.5
Sterol	97.0
Sterol	7.67
Sterol	33.26
Sterol	23.44
Sterol	53.09
Sterol	37.63
Sterol	65.78
Sterol	97.0
Sterol	10.5
Sterol	65.4
Sterol	20.57
Sterol	59.09
Sterol	50.14
Sterol	20.83
Sterol	72.83
Sterol	32.15
Sterol	10.75
Sterol	41.67
Sterol	59.0
Sterol	58.85
Sterol	49.57
Sterol	26.27
Sterol	34.4
Sterol	64.5
Sterol	71.14
Sterol	21.2
Sterol	15.56
Sterol	33.95
Sterol	34.4
Sterol	48.79
Sterol	85.67
Sterol	38.0
Sterol	75.53
Sterol	21.6
Sterol	43.4
Sterol	51.88
Sterol	54.56
Sterol	50.83
Sterol	28.67
Sterol	66.33
Sterol	84.18
Sterol	19.42
Sterol	87.75
Sterol	89.91
Sterol	42.86
Sterol	52.5
Sterol	31.8
Sterol	55.75
Sterol	18.06
Sterol	62.0
Sterol	45.67
Sterol	30.83
Sterol	52.69
Sterol	47.56
Sterol	69.93
Sterol	44.43
Sterol	46.8
Sterol	33.38
Sterol	64.86
Sterol	50.0
Sterol	50.25
Sterol	64.69
Sterol	62.0
Sterol	42.6
Sterol	49.88
Sterol	43.0
Sterol	21.0
Sterol	75.62
Sterol	60.12
Sterol	20.56
Sterol	72.47
Sterol	0.0
Sterol	57.28
Sterol	63.26
Sterol	65.33
Sterol	69.0
Sterol	49.57
Sterol	97.67
Sterol	76.46
Sterol	58.1
Sterol	39.5
Sterol	10.09
Sterol	1.56
Sterol	24.75
Sterol	64.0
Sterol	39.5
Sterol	57.5
Sterol	3.67
Sterol	63.15
Sterol	52.64
Sterol	47.0
Sterol	54.54
Sterol	0.0
Sterol	20.83
Sterol	66.52
Sterol	43.82
Sterol	50.0
Sterol	9.79
Sterol	43.36
Sterol	63.38
Sterol	49.0
Sterol	47.81
Sterol	27.33
Sterol	60.75
Sterol	61.0
Sterol	48.67
Sterol	35.0
Sterol	74.0
Sterol	62.0
Sterol	27.75
Sterol	36.0
Sterol	60.87
Sterol	34.09
Sterol	72.86
Sterol	42.2
Sterol	40.46
Sterol	25.14
Sterol	53.76
Sterol	49.2
Sterol	42.2
Sterol	36.0
Sterol	40.75
Sterol	65.75
Sterol	0.0
Sterol	26.79
Sterol	64.87
Sterol	55.07
Sterol	57.7
Sterol	36.33
Sterol	65.5
Sterol	58.71
Sterol	16.5
Sterol	35.09
Sterol	59.14
Sterol	91.33
Sterol	81.1
Sterol	20.83
Sterol	41.55
Sterol	60.75
Sterol	67.43
Sterol	33.11
Sterol	56.67
Sterol	62.0
Sterol	0.0
Sterol	58.5
Sterol	0.0
Sterol	68.85
Sterol	64.65
Sterol	40.43
Sterol	47.4
Sterol	59.11
Sterol	47.0
Sterol	60.07
Sterol	67.44
Sterol	57.88
Sterol	22.31
Sterol	-15.57
Sterol	18.13
Sterol	55.75
Sterol	16.0
Sterol	0.0
Sterol	42.34
Sterol	63.15
Sterol	27.75
Sterol	26.85
Sterol	84.91
Sterol	69.5
Sterol	28.5
Sterol	56.6
Sterol	0.0
Sterol	67.81
Sterol	50.67
Sterol	35.62
Sterol	68.43
Sterol	64.0
Sterol	53.0
Sterol	53.57
Sterol	58.67
Sterol	66.0
Sterol	55.3
Sterol	74.29
Sterol	67.33
Sterol	68.7
Sterol	34.6
Sterol	48.29
Sterol	45.06
Sterol	75.14
Sterol	73.69
Sterol	34.75
Sterol	49.86
Sterol	49.4
Sterol	50.2
Sterol	62.0
Sterol	66.55
Sterol	67.29
Sterol	68.2
Sterol	43.0
Sterol	66.41
Sterol	64.86
Sterol	20.56
Sterol	67.57
Sterol	67.4
Sterol	73.22
Sterol	52.44
Sterol	97.0
Sterol	90.75
Sterol	38.21
Sterol	62.79
Sterol	63.64
Sterol	53.43
Sterol	84.5
Sterol	52.12
Sterol	69.6
Sterol	43.0
Sterol	49.86
Sterol	46.21
Sterol	53.13
Sterol	20.83
Sterol	30.38
Sterol	67.78
Sterol	49.57
Sterol	52.5
Sterol	67.19
Sterol	57.56
Sterol	0.0
Sterol	34.4
Sterol	46.37
Sterol	86.0
Sterol	84.5
Sterol	60.12
Sterol	54.12
Sterol	0.0
Sterol	40.14
Sterol	79.4
Sterol	51.5
Sterol	71.12
Sterol	27.75
Sterol	54.12
Sterol	40.4
Sterol	55.14
Sterol	47.54
Sterol	35.0
Sterol	31.86
Sterol	68.18
Sterol	58.56
Sterol	59.57
Sterol	51.8
Sterol	59.0
Sterol	59.0
Sterol	97.0
Sterol	60.1
Sterol	51.16
Sterol	25.8
Sterol	45.38
Sterol	68.88
Sterol	46.88
Sterol	56.94
Sterol	17.14
Sterol	83.0
Sterol	50.0
Sterol	61.7
Sterol	43.05
Sterol	70.17
Sterol	40.04
Sterol	-14.0
Sterol	35.58
Sterol	78.64
Sterol	54.69
Sterol	78.25
Sterol	58.33
Sterol	34.4
Sterol	0.0
Sterol	40.42
Sterol	90.0
Sterol	35.09
Sterol	55.87
Sterol	44.32
Sterol	39.0
Sterol	70.53
Sterol	48.23
Sterol	52.08
Sterol	54.85
Sterol	45.6
Sterol	20.83
Sterol	8.88
Sterol	53.75
Sterol	64.22
Sterol	88.9
Sterol	18.0
Sterol	97.33
Sterol	66.5
Sterol	98.4
Sterol	63.5
Sterol	36.33
Sterol	66.5
Sterol	68.0
Sterol	98.75
Sterol	62.62
Sterol	78.9
Sterol	43.47
Sterol	54.38
Sterol	50.55
Sterol	54.33
Sterol	28.83
Sterol	58.25
Sterol	38.5
Sterol	64.29
Sterol	66.0
Sterol	73.22
Sterol	50.8
Sterol	47.21
Sterol	64.0
Sterol	-11.0
Sterol	75.9
Sterol	60.11
Sterol	77.57
Sterol	72.4
Sterol	81.23
Sterol	61.25
Sterol	67.14
Sterol	66.62
Sterol	55.89
Sterol	50.42
Sterol	69.22
Sterol	76.09
Sterol	47.87
Sterol	56.09
Sterol	73.43
Sterol	55.3
Sterol	70.12
Sterol	63.55
Sterol	38.36
Sterol	56.47
Sterol	63.46
Sterol	64.56
Sterol	66.0
Sterol	32.2
Sterol	57.64
Sterol	50.25
Sterol	84.5
