class	GO_CC	pock_vol
Sphingolipid	very-low-density lipoprotein particle [GO:0034361]	803.47
Sphingolipid	low-density lipoprotein particle [GO:0034362]	803.47
Sphingolipid	spherical high-density lipoprotein particle [GO:0034366]	803.47
Sphingolipid	extracellular region [GO:0005576]	803.47
Sphingolipid	high-density lipoprotein particle [GO:0034364]	803.47
Sphingolipid	discoidal high-density lipoprotein particle [GO:0034365]	803.47
Sphingolipid	plasma membrane [GO:0005886]	1138.73
Sphingolipid	cytoplasm [GO:0005737]	1138.73
Sphingolipid	late endosome [GO:0005770]	1832.6
Sphingolipid	endoplasmic reticulum [GO:0005783]	1832.6
Sphingolipid	cytoplasm [GO:0005737]	1832.6
Sphingolipid	endosome membrane [GO:0010008]	1832.6
Sphingolipid	lysosome [GO:0005764]	1832.6
Sphingolipid	early endosome [GO:0005769]	1832.6
Sphingolipid	extracellular space [GO:0005615]	1832.6
Sphingolipid	external side of plasma membrane [GO:0009897]	1832.6
Sphingolipid	lysosomal membrane [GO:0005765]	1832.6
Sphingolipid	cell surface [GO:0009986]	1832.6
Sphingolipid	membrane [GO:0016020]	813.34
Sphingolipid	serine C-palmitoyltransferase complex [GO:0017059]	813.34
Sphingolipid	SPOTS complex [GO:0035339]	813.34
Sphingolipid	endoplasmic reticulum [GO:0005783]	813.34
Sphingolipid	membrane [GO:0016020]	858.03
Sphingolipid	host cell cytoplasmic vesicle membrane [GO:0044162]	858.03
Sphingolipid	T=pseudo3 icosahedral viral capsid [GO:0039618]	858.03
Sphingolipid	host cell nucleus [GO:0042025]	858.03
Sphingolipid	endosome membrane [GO:0010008]	1202.89
Sphingolipid	cytosol [GO:0005829]	1202.89
Sphingolipid	plasma membrane [GO:0005886]	1202.89
Sphingolipid	nuclear outer membrane [GO:0005640]	1202.89
Sphingolipid	Golgi apparatus [GO:0005794]	1202.89
Sphingolipid	endosome membrane [GO:0010008]	836.16
Sphingolipid	cytosol [GO:0005829]	836.16
Sphingolipid	plasma membrane [GO:0005886]	836.16
Sphingolipid	nuclear outer membrane [GO:0005640]	836.16
Sphingolipid	Golgi apparatus [GO:0005794]	836.16
Sphingolipid	clathrin-coated pit [GO:0005905]	861.86
