class	GO_CC	pock_vol
Glycerophospholipid	gap junction [GO:0005921]	349.95
Glycerophospholipid	intermediate filament [GO:0005882]	349.95
Glycerophospholipid	cell-cell contact zone [GO:0044291]	349.95
Glycerophospholipid	nucleoplasm [GO:0005654]	349.95
Glycerophospholipid	nucleus [GO:0005634]	349.95
Glycerophospholipid	membrane [GO:0016020]	757.53
Glycerophospholipid	melanosome [GO:0042470]	757.53
Glycerophospholipid	sarcolemma [GO:0042383]	757.53
Glycerophospholipid	plasma membrane [GO:0005886]	757.53
Glycerophospholipid	basolateral plasma membrane [GO:0016323]	757.53
Glycerophospholipid	sodium:potassium-exchanging ATPase complex [GO:0005890]	757.53
Glycerophospholipid	axon [GO:0030424]	757.53
Glycerophospholipid	membrane [GO:0016020]	1074.97
Glycerophospholipid	extracellular exosome [GO:0070062]	1074.97
Glycerophospholipid	late endosome membrane [GO:0031902]	1074.97
Glycerophospholipid	nuclear inner membrane [GO:0005637]	1074.97
Glycerophospholipid	protein-containing complex [GO:0032991]	1074.97
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	1074.97
Glycerophospholipid	early endosome membrane [GO:0031901]	1074.97
Glycerophospholipid	respiratory chain complex I [GO:0045271]	521.34
Glycerophospholipid	plasma membrane [GO:0005886]	521.34
Glycerophospholipid	membrane [GO:0016020]	521.34
Glycerophospholipid	NADH dehydrogenase complex [GO:0030964]	521.34
Glycerophospholipid	plasma membrane respiratory chain complex I [GO:0045272]	521.34
Glycerophospholipid	postsynaptic density membrane [GO:0098839]	531.35
Glycerophospholipid	somatodendritic compartment [GO:0036477]	531.35
Glycerophospholipid	AMPA glutamate receptor complex [GO:0032281]	531.35
Glycerophospholipid	excitatory synapse [GO:0060076]	531.35
Glycerophospholipid	Schaffer collateral - CA1 synapse [GO:0098685]	531.35
Glycerophospholipid	dendrite [GO:0030425]	531.35
Glycerophospholipid	glutamatergic synapse [GO:0098978]	531.35
Glycerophospholipid	mitochondrion [GO:0005739]	443.73
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	443.73
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	254.0
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	254.0
Glycerophospholipid	plasma membrane [GO:0005886]	358.17
Glycerophospholipid	dendrite [GO:0030425]	358.17
Glycerophospholipid	calcium channel complex [GO:0034704]	358.17
Glycerophospholipid	growth cone [GO:0030426]	358.17
Glycerophospholipid	cation channel complex [GO:0034703]	358.17
Glycerophospholipid	neuronal cell body [GO:0043025]	358.17
