class	as_max_dst
Glycerophospholipid	26.17
Glycerophospholipid	22.78
Glycerophospholipid	23.52
Glycerophospholipid	13.32
Glycerophospholipid	15.86
Glycerophospholipid	13.27
Glycerophospholipid	21.19
Glycerophospholipid	9.47
Glycerophospholipid	19.36
Glycerophospholipid	8.35
Glycerophospholipid	26.85
Glycerophospholipid	25.53
Glycerophospholipid	5.75
Glycerophospholipid	24.38
Glycerophospholipid	18.85
Glycerophospholipid	13.79
Glycerophospholipid	17.66
Glycerophospholipid	16.27
Glycerophospholipid	19.04
Glycerophospholipid	23.64
Glycerophospholipid	22.37
Glycerophospholipid	17.09
Glycerophospholipid	24.59
Glycerophospholipid	-1.0
Glycerophospholipid	25.83
Glycerophospholipid	26.96
Glycerophospholipid	18.72
Glycerophospholipid	20.83
Glycerophospholipid	30.95
Glycerophospholipid	3.06
Glycerophospholipid	21.72
Glycerophospholipid	23.72
Glycerophospholipid	8.68
Glycerophospholipid	23.19
Glycerophospholipid	20.17
Glycerophospholipid	17.93
Glycerophospholipid	13.72
Glycerophospholipid	16.0
Glycerophospholipid	23.57
Glycerophospholipid	11.49
Glycerophospholipid	20.69
Glycerophospholipid	15.13
Glycerophospholipid	21.75
Glycerophospholipid	14.29
Glycerophospholipid	23.55
Glycerophospholipid	26.18
Glycerophospholipid	17.0
Glycerophospholipid	26.67
Glycerophospholipid	23.17
Glycerophospholipid	25.15
Glycerophospholipid	15.79
Glycerophospholipid	9.3
Glycerophospholipid	4.37
Glycerophospholipid	-1.0
Glycerophospholipid	27.8
Glycerophospholipid	11.5
Glycerophospholipid	16.3
Glycerophospholipid	-1.0
Glycerophospholipid	22.23
Glycerophospholipid	7.4
Glycerophospholipid	7.06
Glycerophospholipid	16.5
Glycerophospholipid	-1.0
Glycerophospholipid	16.73
Glycerophospholipid	20.55
Glycerophospholipid	23.92
Glycerophospholipid	23.8
Glycerophospholipid	-1.0
Glycerophospholipid	9.03
Glycerophospholipid	9.78
Glycerophospholipid	26.14
Glycerophospholipid	29.19
Glycerophospholipid	16.5
Glycerophospholipid	19.04
Glycerophospholipid	4.35
Glycerophospholipid	20.45
Glycerophospholipid	-1.0
Glycerophospholipid	15.76
Glycerophospholipid	14.93
Glycerophospholipid	5.71
Glycerophospholipid	16.35
Glycerophospholipid	18.99
Glycerophospholipid	22.65
Glycerophospholipid	16.19
Glycerophospholipid	26.68
Glycerophospholipid	-1.0
Glycerophospholipid	16.43
Glycerophospholipid	7.38
Glycerophospholipid	18.85
Glycerophospholipid	11.3
Glycerophospholipid	17.52
Glycerophospholipid	0.98
Glycerophospholipid	10.84
Glycerophospholipid	25.99
Glycerophospholipid	18.54
Glycerophospholipid	24.77
Glycerophospholipid	22.32
Glycerophospholipid	11.73
Glycerophospholipid	3.64
Glycerophospholipid	17.24
Glycerophospholipid	8.2
Glycerophospholipid	3.67
Glycerophospholipid	28.41
Glycerophospholipid	15.85
Glycerophospholipid	22.29
Glycerophospholipid	7.84
Glycerophospholipid	12.48
Glycerophospholipid	13.02
Glycerophospholipid	13.64
Glycerophospholipid	20.0
Glycerophospholipid	9.05
Glycerophospholipid	16.44
Glycerophospholipid	4.39
Glycerophospholipid	24.19
Glycerophospholipid	18.27
Glycerophospholipid	28.16
Glycerophospholipid	12.69
Glycerophospholipid	11.85
Glycerophospholipid	24.96
Glycerophospholipid	17.07
Glycerophospholipid	28.01
Glycerophospholipid	-1.0
Glycerophospholipid	18.92
Glycerophospholipid	24.98
Glycerophospholipid	18.33
Glycerophospholipid	26.33
Glycerophospholipid	8.84
Glycerophospholipid	21.37
Glycerophospholipid	19.61
Glycerophospholipid	28.81
Glycerophospholipid	3.52
Glycerophospholipid	20.83
Glycerophospholipid	22.08
Glycerophospholipid	-1.0
Glycerophospholipid	25.76
Glycerophospholipid	29.86
Glycerophospholipid	15.41
Glycerophospholipid	28.92
Glycerophospholipid	-1.0
Glycerophospholipid	22.09
Glycerophospholipid	14.19
Glycerophospholipid	24.59
Glycerophospholipid	3.17
Glycerophospholipid	24.95
Glycerophospholipid	3.24
Glycerophospholipid	23.81
Glycerophospholipid	12.43
Glycerophospholipid	23.61
Glycerophospholipid	21.12
Glycerophospholipid	9.53
Glycerophospholipid	18.82
Glycerophospholipid	16.69
Glycerophospholipid	13.48
Glycerophospholipid	24.24
Glycerophospholipid	10.01
Glycerophospholipid	20.68
Glycerophospholipid	9.11
Glycerophospholipid	11.5
Glycerophospholipid	11.14
Glycerophospholipid	17.62
Glycerophospholipid	22.92
Glycerophospholipid	11.68
Glycerophospholipid	14.5
Glycerophospholipid	20.67
Glycerophospholipid	20.24
Glycerophospholipid	17.21
Glycerophospholipid	19.81
Glycerophospholipid	19.04
Glycerophospholipid	11.42
Glycerophospholipid	25.84
Glycerophospholipid	16.73
Glycerophospholipid	25.72
Glycerophospholipid	28.99
Glycerophospholipid	18.59
Glycerophospholipid	7.44
Glycerophospholipid	17.28
Glycerophospholipid	22.22
Glycerophospholipid	23.7
Glycerophospholipid	9.17
Glycerophospholipid	22.78
Glycerophospholipid	3.7
Glycerophospholipid	15.58
Glycerophospholipid	14.69
Glycerophospholipid	25.23
Glycerophospholipid	16.92
Glycerophospholipid	11.07
Glycerophospholipid	12.17
Glycerophospholipid	9.44
Glycerophospholipid	16.06
Glycerophospholipid	30.6
Glycerophospholipid	28.96
Glycerophospholipid	3.64
Glycerophospholipid	21.96
Glycerophospholipid	18.65
Glycerophospholipid	-1.0
Glycerophospholipid	19.59
Glycerophospholipid	17.34
Glycerophospholipid	20.17
Glycerophospholipid	23.84
Glycerophospholipid	18.83
Glycerophospholipid	7.22
Glycerophospholipid	7.7
Glycerophospholipid	20.47
Glycerophospholipid	23.38
Glycerophospholipid	18.04
Glycerophospholipid	19.43
Glycerophospholipid	18.33
Glycerophospholipid	22.28
Glycerophospholipid	5.61
Glycerophospholipid	23.48
Glycerophospholipid	11.27
Glycerophospholipid	28.13
Glycerophospholipid	-1.0
Glycerophospholipid	19.27
Glycerophospholipid	-1.0
Glycerophospholipid	32.03
Glycerophospholipid	-1.0
Glycerophospholipid	10.87
Glycerophospholipid	27.01
Glycerophospholipid	16.29
Glycerophospholipid	10.21
Glycerophospholipid	23.71
Glycerophospholipid	22.58
Glycerophospholipid	24.57
Glycerophospholipid	13.91
Glycerophospholipid	15.41
Glycerophospholipid	17.58
Glycerophospholipid	12.64
Glycerophospholipid	22.29
Glycerophospholipid	29.18
Glycerophospholipid	16.92
Glycerophospholipid	27.52
Glycerophospholipid	31.63
Glycerophospholipid	9.39
Glycerophospholipid	23.78
Glycerophospholipid	12.19
Glycerophospholipid	-1.0
Glycerophospholipid	11.66
Glycerophospholipid	24.63
Glycerophospholipid	27.96
Glycerophospholipid	28.94
Glycerophospholipid	22.78
Glycerophospholipid	29.74
Glycerophospholipid	10.36
Glycerophospholipid	13.62
Glycerophospholipid	3.89
Glycerophospholipid	19.43
Glycerophospholipid	20.91
Glycerophospholipid	-1.0
Glycerophospholipid	3.75
Glycerophospholipid	17.65
Glycerophospholipid	21.73
Glycerophospholipid	27.75
Glycerophospholipid	10.25
Glycerophospholipid	23.15
Glycerophospholipid	18.41
Glycerophospholipid	27.07
Glycerophospholipid	12.2
Glycerophospholipid	22.06
Glycerophospholipid	22.81
Glycerophospholipid	10.72
Glycerophospholipid	18.73
Glycerophospholipid	2.43
Glycerophospholipid	21.66
Glycerophospholipid	13.94
Glycerophospholipid	9.53
Glycerophospholipid	18.4
Glycerophospholipid	9.23
Glycerophospholipid	29.0
Glycerophospholipid	18.43
Glycerophospholipid	14.69
Glycerophospholipid	24.05
Glycerophospholipid	10.99
Glycerophospholipid	16.27
Glycerophospholipid	21.94
Glycerophospholipid	-1.0
Glycerophospholipid	17.13
Glycerophospholipid	21.17
Glycerophospholipid	21.59
Glycerophospholipid	14.51
Glycerophospholipid	17.53
Glycerophospholipid	14.77
Glycerophospholipid	14.42
Glycerophospholipid	18.65
Glycerophospholipid	9.52
Glycerophospholipid	19.31
Glycerophospholipid	25.95
Glycerophospholipid	15.73
Glycerophospholipid	-1.0
Glycerophospholipid	12.29
Glycerophospholipid	26.28
Glycerophospholipid	14.14
Glycerophospholipid	9.62
Glycerophospholipid	-1.0
Glycerophospholipid	13.8
Glycerophospholipid	11.03
Glycerophospholipid	17.79
Glycerophospholipid	31.44
Glycerophospholipid	14.92
Glycerophospholipid	26.97
Glycerophospholipid	10.75
Glycerophospholipid	9.56
Glycerophospholipid	21.7
Glycerophospholipid	23.57
Glycerophospholipid	21.14
Glycerophospholipid	20.32
Glycerophospholipid	6.8
Glycerophospholipid	16.93
Glycerophospholipid	7.66
Glycerophospholipid	2.61
Glycerophospholipid	6.3
Glycerophospholipid	15.01
Glycerophospholipid	9.67
Glycerophospholipid	16.51
Glycerophospholipid	17.12
Glycerophospholipid	18.15
Glycerophospholipid	9.68
Glycerophospholipid	17.36
Glycerophospholipid	26.86
Glycerophospholipid	3.85
Glycerophospholipid	-1.0
Glycerophospholipid	31.1
Glycerophospholipid	20.1
Glycerophospholipid	18.65
Glycerophospholipid	17.16
Glycerophospholipid	23.34
Glycerophospholipid	25.71
Glycerophospholipid	10.66
Glycerophospholipid	10.62
Glycerophospholipid	14.92
Glycerophospholipid	22.62
Glycerophospholipid	13.29
Glycerophospholipid	14.14
Glycerophospholipid	22.43
Glycerophospholipid	21.84
Glycerophospholipid	12.61
Glycerophospholipid	7.08
Glycerophospholipid	24.12
Glycerophospholipid	26.53
Glycerophospholipid	10.26
Glycerophospholipid	3.85
Glycerophospholipid	18.96
Glycerophospholipid	25.11
Glycerophospholipid	10.71
Glycerophospholipid	9.76
Glycerophospholipid	18.96
Glycerophospholipid	16.83
Glycerophospholipid	33.28
Glycerophospholipid	16.22
Glycerophospholipid	11.42
Glycerophospholipid	26.59
Glycerophospholipid	20.27
Glycerophospholipid	3.75
Glycerophospholipid	19.58
Glycerophospholipid	19.52
Glycerophospholipid	15.95
Glycerophospholipid	23.34
Glycerophospholipid	23.45
Glycerophospholipid	19.63
Glycerophospholipid	18.65
Glycerophospholipid	10.69
Glycerophospholipid	12.1
Glycerophospholipid	-1.0
Glycerophospholipid	13.19
Glycerophospholipid	12.45
Glycerophospholipid	23.87
Glycerophospholipid	21.52
Glycerophospholipid	9.16
Glycerophospholipid	24.58
Glycerophospholipid	15.29
Glycerophospholipid	13.51
Glycerophospholipid	14.27
Glycerophospholipid	19.75
Glycerophospholipid	11.53
Glycerophospholipid	23.53
Glycerophospholipid	27.47
Glycerophospholipid	23.27
Glycerophospholipid	21.86
Glycerophospholipid	17.87
Glycerophospholipid	15.4
Glycerophospholipid	20.13
Glycerophospholipid	14.88
Glycerophospholipid	26.95
Glycerophospholipid	23.36
Glycerophospholipid	24.88
Glycerophospholipid	8.33
Glycerophospholipid	16.01
Glycerophospholipid	11.75
Glycerophospholipid	12.66
Glycerophospholipid	19.81
Glycerophospholipid	19.72
Glycerophospholipid	21.21
Glycerophospholipid	16.93
Glycerophospholipid	15.35
Glycerophospholipid	23.1
Glycerophospholipid	15.48
Glycerophospholipid	23.79
Glycerophospholipid	19.98
Glycerophospholipid	12.97
Glycerophospholipid	11.37
Glycerophospholipid	17.29
Glycerophospholipid	24.42
Glycerophospholipid	18.29
Glycerophospholipid	7.96
Glycerophospholipid	18.49
Glycerophospholipid	23.43
Glycerophospholipid	7.56
Glycerophospholipid	16.95
Glycerophospholipid	7.71
Glycerophospholipid	17.21
Glycerophospholipid	16.91
Glycerophospholipid	17.62
Glycerophospholipid	19.26
Glycerophospholipid	16.51
Glycerophospholipid	12.37
Glycerophospholipid	1.17
Glycerophospholipid	15.22
Glycerophospholipid	21.76
Glycerophospholipid	20.33
Glycerophospholipid	29.26
Glycerophospholipid	15.6
Glycerophospholipid	15.63
Glycerophospholipid	15.14
Glycerophospholipid	10.7
Glycerophospholipid	21.38
Glycerophospholipid	4.83
Glycerophospholipid	11.45
Glycerophospholipid	21.92
Glycerophospholipid	20.64
Glycerophospholipid	9.63
Glycerophospholipid	8.51
Glycerophospholipid	30.24
Glycerophospholipid	14.08
Glycerophospholipid	2.38
Glycerophospholipid	27.97
Glycerophospholipid	21.44
Glycerophospholipid	23.26
Glycerophospholipid	15.57
Glycerophospholipid	15.43
Glycerophospholipid	11.49
Glycerophospholipid	15.81
Glycerophospholipid	16.2
Glycerophospholipid	-1.0
Glycerophospholipid	19.45
Glycerophospholipid	21.51
Glycerophospholipid	25.76
Glycerophospholipid	16.47
Glycerophospholipid	20.96
Glycerophospholipid	14.09
Glycerophospholipid	13.15
Glycerophospholipid	22.05
Glycerophospholipid	12.57
Glycerophospholipid	16.66
Glycerophospholipid	21.81
Glycerophospholipid	29.34
Glycerophospholipid	12.11
Glycerophospholipid	4.51
Glycerophospholipid	10.19
Glycerophospholipid	22.0
Glycerophospholipid	9.22
Glycerophospholipid	2.32
Glycerophospholipid	14.51
Glycerophospholipid	21.09
Glycerophospholipid	18.06
Glycerophospholipid	18.5
Glycerophospholipid	9.14
Glycerophospholipid	21.59
Glycerophospholipid	-1.0
Glycerophospholipid	26.87
Glycerophospholipid	21.79
Glycerophospholipid	22.7
Glycerophospholipid	11.93
Glycerophospholipid	22.69
Glycerophospholipid	21.23
Glycerophospholipid	-1.0
Glycerophospholipid	13.54
Glycerophospholipid	18.87
Glycerophospholipid	19.94
Glycerophospholipid	19.06
Glycerophospholipid	3.84
Glycerophospholipid	-1.0
Glycerophospholipid	18.61
Glycerophospholipid	18.9
Glycerophospholipid	23.16
Glycerophospholipid	20.68
Glycerophospholipid	6.29
Glycerophospholipid	24.62
Glycerophospholipid	27.73
Glycerophospholipid	-1.0
Glycerophospholipid	-1.0
Glycerophospholipid	17.47
Glycerophospholipid	27.71
Glycerophospholipid	16.87
Glycerophospholipid	17.84
Glycerophospholipid	23.0
Glycerophospholipid	9.74
Glycerophospholipid	10.71
Glycerophospholipid	22.6
Glycerophospholipid	22.89
Glycerophospholipid	19.06
Glycerophospholipid	23.48
Glycerophospholipid	4.17
Glycerophospholipid	25.55
Glycerophospholipid	0.97
Glycerophospholipid	17.47
Glycerophospholipid	-1.0
Glycerophospholipid	3.81
Glycerophospholipid	1.18
Glycerophospholipid	25.19
Glycerophospholipid	26.17
Glycerophospholipid	14.48
Glycerophospholipid	19.63
Glycerophospholipid	3.26
Glycerophospholipid	8.63
Glycerophospholipid	24.76
Glycerophospholipid	29.33
Glycerophospholipid	13.62
Glycerophospholipid	5.16
Glycerophospholipid	22.82
Glycerophospholipid	18.55
Glycerophospholipid	23.29
Glycerophospholipid	6.63
Glycerophospholipid	9.23
Glycerophospholipid	18.09
Glycerophospholipid	23.55
Glycerophospholipid	32.53
Glycerophospholipid	15.38
Glycerophospholipid	26.87
Glycerophospholipid	19.45
Glycerophospholipid	-1.0
Glycerophospholipid	8.17
Glycerophospholipid	-1.0
Glycerophospholipid	-1.0
Glycerophospholipid	1.82
Glycerophospholipid	21.53
Glycerophospholipid	15.89
Glycerophospholipid	4.17
Glycerophospholipid	11.23
Glycerophospholipid	19.88
Glycerophospholipid	21.39
Glycerophospholipid	18.27
Glycerophospholipid	16.76
Glycerophospholipid	26.04
Glycerophospholipid	12.65
Glycerophospholipid	23.21
Glycerophospholipid	16.64
Glycerophospholipid	20.96
Glycerophospholipid	-1.0
Glycerophospholipid	12.91
Glycerophospholipid	15.14
Glycerophospholipid	17.13
Glycerophospholipid	14.55
Glycerophospholipid	20.92
Glycerophospholipid	11.55
Glycerophospholipid	18.06
Glycerophospholipid	15.89
Glycerophospholipid	11.92
Glycerophospholipid	22.6
Glycerophospholipid	11.43
Glycerophospholipid	21.98
Glycerophospholipid	17.99
Glycerophospholipid	16.75
Glycerophospholipid	21.6
Glycerophospholipid	19.43
Glycerophospholipid	11.25
Glycerophospholipid	34.99
Glycerophospholipid	15.31
Glycerophospholipid	18.83
Glycerophospholipid	11.83
Glycerophospholipid	17.04
Glycerophospholipid	11.95
Glycerophospholipid	15.74
Glycerophospholipid	11.37
Glycerophospholipid	13.68
Glycerophospholipid	6.5
Glycerophospholipid	11.29
Glycerophospholipid	16.87
Glycerophospholipid	-1.0
Glycerophospholipid	16.61
Glycerophospholipid	14.01
Glycerophospholipid	19.5
Glycerophospholipid	17.71
Glycerophospholipid	16.99
Glycerophospholipid	25.25
Glycerophospholipid	26.37
Glycerophospholipid	24.48
Glycerophospholipid	19.46
Glycerophospholipid	9.05
Glycerophospholipid	5.98
Glycerophospholipid	29.62
Glycerophospholipid	18.0
Glycerophospholipid	22.92
Glycerophospholipid	18.31
Glycerophospholipid	-1.0
Glycerophospholipid	14.4
Glycerophospholipid	20.13
Glycerophospholipid	21.86
Glycerophospholipid	27.07
Glycerophospholipid	24.33
Glycerophospholipid	-1.0
Glycerophospholipid	-1.0
Glycerophospholipid	20.1
Glycerophospholipid	-1.0
Glycerophospholipid	20.8
Glycerophospholipid	13.6
Glycerophospholipid	13.06
Glycerophospholipid	25.22
Glycerophospholipid	13.57
Glycerophospholipid	5.89
Glycerophospholipid	10.62
Glycerophospholipid	-1.0
Glycerophospholipid	9.12
Glycerophospholipid	26.44
Glycerophospholipid	18.06
Glycerophospholipid	13.21
Glycerophospholipid	15.75
Glycerophospholipid	19.97
Glycerophospholipid	19.47
Glycerophospholipid	20.1
Glycerophospholipid	-1.0
Glycerophospholipid	13.63
Glycerophospholipid	18.09
Glycerophospholipid	10.7
Glycerophospholipid	17.24
Glycerophospholipid	17.13
Glycerophospholipid	-1.0
Glycerophospholipid	9.62
Glycerophospholipid	20.05
Glycerophospholipid	25.09
Glycerophospholipid	-1.0
Glycerophospholipid	21.27
Glycerophospholipid	19.09
Glycerophospholipid	1.65
Glycerophospholipid	30.64
Glycerophospholipid	22.85
Glycerophospholipid	14.96
Glycerophospholipid	2.92
Glycerophospholipid	18.09
Glycerophospholipid	26.64
Glycerophospholipid	9.18
Glycerophospholipid	17.67
Glycerophospholipid	27.37
Glycerophospholipid	15.42
Glycerophospholipid	21.88
Glycerophospholipid	14.69
Glycerophospholipid	13.07
Glycerophospholipid	17.11
Glycerophospholipid	10.88
Glycerophospholipid	19.63
Glycerophospholipid	18.31
Glycerophospholipid	22.54
Glycerophospholipid	14.7
Glycerophospholipid	9.62
Glycerophospholipid	18.84
Glycerophospholipid	11.08
Glycerophospholipid	13.79
Glycerophospholipid	22.77
Glycerophospholipid	24.88
Glycerophospholipid	17.19
Glycerophospholipid	31.41
Glycerophospholipid	17.87
Glycerophospholipid	17.67
Glycerophospholipid	15.91
Glycerophospholipid	10.46
Glycerophospholipid	18.21
Glycerophospholipid	11.98
Glycerophospholipid	16.67
Glycerophospholipid	22.3
Glycerophospholipid	17.42
Glycerophospholipid	18.91
Glycerophospholipid	14.25
Glycerophospholipid	17.45
Glycerophospholipid	9.94
Glycerophospholipid	30.05
Glycerophospholipid	16.24
Glycerophospholipid	20.69
Glycerophospholipid	9.48
Glycerophospholipid	23.31
Glycerophospholipid	11.18
Glycerophospholipid	8.53
Glycerophospholipid	4.69
Glycerophospholipid	24.72
Glycerophospholipid	18.69
Glycerophospholipid	16.78
Glycerophospholipid	25.55
Glycerophospholipid	14.85
Glycerophospholipid	11.2
Glycerophospholipid	-1.0
Glycerophospholipid	13.38
Glycerophospholipid	11.22
Glycerophospholipid	11.45
Glycerophospholipid	18.05
Glycerophospholipid	15.98
Glycerophospholipid	24.68
Glycerophospholipid	23.19
Glycerophospholipid	22.01
Glycerophospholipid	19.02
Glycerophospholipid	3.12
Glycerophospholipid	30.71
Glycerophospholipid	28.42
Glycerophospholipid	13.71
Glycerophospholipid	8.46
Glycerophospholipid	17.96
Glycerophospholipid	27.45
Glycerophospholipid	28.29
Glycerophospholipid	17.48
Glycerophospholipid	14.68
Glycerophospholipid	-1.0
Glycerophospholipid	27.64
Glycerophospholipid	18.02
Glycerophospholipid	19.27
Glycerophospholipid	17.53
Glycerophospholipid	25.72
Glycerophospholipid	-1.0
Glycerophospholipid	19.99
Glycerophospholipid	13.89
Glycerophospholipid	10.81
Glycerophospholipid	24.94
Glycerophospholipid	16.05
Glycerophospholipid	25.72
Glycerophospholipid	18.55
Glycerophospholipid	21.28
Glycerophospholipid	18.47
Glycerophospholipid	28.63
Glycerophospholipid	2.54
Glycerophospholipid	10.13
Glycerophospholipid	17.68
Glycerophospholipid	22.85
Glycerophospholipid	21.96
Glycerophospholipid	8.86
Glycerophospholipid	26.15
Glycerophospholipid	24.91
Glycerophospholipid	22.36
Glycerophospholipid	16.52
Glycerophospholipid	11.08
Glycerophospholipid	27.18
Glycerophospholipid	26.63
Glycerophospholipid	13.5
Glycerophospholipid	13.9
Glycerophospholipid	24.94
Glycerophospholipid	21.05
Glycerophospholipid	11.72
Glycerophospholipid	14.78
Glycerophospholipid	15.27
Glycerophospholipid	20.68
Glycerophospholipid	20.64
Glycerophospholipid	9.41
Glycerophospholipid	16.88
Glycerophospholipid	16.39
Glycerophospholipid	23.6
Glycerophospholipid	12.52
Glycerophospholipid	10.71
Glycerophospholipid	26.13
Glycerophospholipid	11.79
Glycerophospholipid	22.74
Glycerophospholipid	23.87
Glycerophospholipid	27.93
