class	donor_angle
Glycerophopspholipid	104.31
Glycerophopspholipid	143.86
Glycerophopspholipid	149.16
Glycerophopspholipid	158.69
Glycerophopspholipid	111.02
Glycerophopspholipid	134.56
Glycerophopspholipid	103.02
Glycerophopspholipid	150.48
Glycerophopspholipid	120.67
Glycerophopspholipid	144.23
Glycerophopspholipid	124.15
Glycerophopspholipid	110.31
Glycerophopspholipid	147.49
Glycerophopspholipid	100.65
Glycerophopspholipid	160.26
Glycerophopspholipid	147.88
Glycerophopspholipid	117.34
Glycerophopspholipid	100.08
Glycerophopspholipid	142.18
Glycerophopspholipid	107.35
Glycerophopspholipid	100.31
Glycerophopspholipid	103.43
Glycerophopspholipid	157.38
Glycerophopspholipid	106.36
Glycerophopspholipid	164.97
Glycerophopspholipid	157.72
Glycerophopspholipid	114.2
Glycerophopspholipid	108.53
Glycerophopspholipid	124.7
Glycerophopspholipid	121.71
Glycerophopspholipid	118.65
Glycerophopspholipid	125.95
Glycerophopspholipid	131.22
Glycerophopspholipid	121.0
Glycerophopspholipid	159.03
Glycerophopspholipid	114.38
Glycerophopspholipid	129.38
Glycerophopspholipid	102.6
Glycerophopspholipid	108.24
Glycerophopspholipid	159.18
Glycerophopspholipid	152.86
Glycerophopspholipid	160.42
Glycerophopspholipid	160.42
Glycerophopspholipid	108.24
Glycerophopspholipid	159.18
Glycerophopspholipid	152.86
Glycerophopspholipid	160.42
Glycerophopspholipid	108.24
Glycerophopspholipid	159.18
Glycerophopspholipid	152.86
Glycerophopspholipid	160.42
Glycerophopspholipid	108.24
Glycerophopspholipid	159.18
Glycerophopspholipid	152.86
Glycerophopspholipid	149.22
Glycerophopspholipid	142.37
Glycerophopspholipid	149.22
Glycerophopspholipid	142.37
Glycerophopspholipid	127.01
Glycerophopspholipid	139.07
Glycerophopspholipid	157.14
Glycerophopspholipid	127.01
Glycerophopspholipid	138.98
Glycerophopspholipid	157.15
Glycerophopspholipid	129.16
Glycerophopspholipid	157.29
Glycerophopspholipid	108.91
Glycerophopspholipid	165.67
Glycerophopspholipid	155.12
Glycerophopspholipid	127.89
Glycerophopspholipid	101.77
Glycerophopspholipid	127.33
Glycerophopspholipid	154.93
Glycerophopspholipid	107.89
Glycerophopspholipid	133.93
Glycerophopspholipid	162.53
Glycerophopspholipid	127.13
Glycerophopspholipid	122.09
Glycerophopspholipid	104.66
Glycerophopspholipid	127.84
Glycerophopspholipid	108.9
Glycerophopspholipid	112.0
Glycerophopspholipid	156.3
Glycerophopspholipid	166.88
Glycerophopspholipid	103.21
Glycerophopspholipid	160.34
Glycerophopspholipid	131.62
Glycerophopspholipid	117.79
Glycerophopspholipid	145.86
Glycerophopspholipid	153.91
Glycerophopspholipid	132.32
Glycerophopspholipid	130.5
Glycerophopspholipid	154.28
Glycerophopspholipid	139.16
Glycerophopspholipid	157.76
Glycerophopspholipid	155.53
Glycerophopspholipid	142.78
Glycerophopspholipid	147.88
Glycerophopspholipid	154.08
Glycerophopspholipid	146.31
Glycerophopspholipid	146.29
Glycerophopspholipid	154.09
Glycerophopspholipid	141.55
Glycerophopspholipid	110.65
Glycerophopspholipid	154.12
Glycerophopspholipid	140.31
Glycerophopspholipid	136.14
Glycerophopspholipid	144.96
Glycerophopspholipid	135.37
Glycerophopspholipid	102.63
Glycerophopspholipid	135.85
Glycerophopspholipid	143.11
Glycerophopspholipid	132.89
Glycerophopspholipid	114.52
Glycerophopspholipid	115.45
Glycerophopspholipid	153.63
Glycerophopspholipid	173.61
Glycerophopspholipid	127.14
Glycerophopspholipid	131.22
Glycerophopspholipid	138.38
Glycerophopspholipid	106.66
Glycerophopspholipid	153.61
Glycerophopspholipid	107.98
Glycerophopspholipid	114.15
Glycerophopspholipid	106.4
Glycerophopspholipid	126.49
Glycerophopspholipid	109.84
Glycerophopspholipid	110.36
Glycerophopspholipid	141.39
Glycerophopspholipid	150.6
Glycerophopspholipid	145.9
Glycerophopspholipid	153.94
Glycerophopspholipid	158.0
Glycerophopspholipid	122.99
Glycerophopspholipid	105.79
Glycerophopspholipid	168.0
Glycerophopspholipid	170.64
Glycerophopspholipid	102.01
Glycerophopspholipid	138.91
Glycerophopspholipid	138.91
Glycerophopspholipid	103.23
Glycerophopspholipid	124.75
Glycerophopspholipid	165.07
Glycerophopspholipid	170.16
Glycerophopspholipid	164.38
Glycerophopspholipid	105.25
Glycerophopspholipid	153.11
Glycerophopspholipid	100.77
Glycerophopspholipid	156.28
Glycerophopspholipid	139.97
Glycerophopspholipid	120.26
Glycerophopspholipid	103.9
Glycerophopspholipid	159.52
Glycerophopspholipid	157.1
Glycerophopspholipid	121.62
Glycerophopspholipid	150.8
Glycerophopspholipid	131.28
Glycerophopspholipid	114.46
Glycerophopspholipid	117.05
Glycerophopspholipid	140.75
Glycerophopspholipid	170.61
Glycerophopspholipid	120.88
Glycerophopspholipid	105.97
Glycerophopspholipid	124.94
Glycerophopspholipid	122.96
Glycerophopspholipid	132.26
Glycerophopspholipid	124.62
Glycerophopspholipid	165.54
Glycerophopspholipid	147.63
Glycerophopspholipid	114.34
Glycerophopspholipid	110.06
Glycerophopspholipid	140.4
Glycerophopspholipid	133.36
Glycerophopspholipid	113.11
Glycerophopspholipid	146.53
Glycerophopspholipid	144.22
Glycerophopspholipid	153.13
Glycerophopspholipid	102.87
Glycerophopspholipid	114.03
Glycerophopspholipid	176.13
Glycerophopspholipid	104.43
Glycerophopspholipid	154.01
Glycerophopspholipid	139.96
Glycerophopspholipid	144.62
Glycerophopspholipid	142.65
Glycerophopspholipid	131.8
Glycerophopspholipid	134.32
Glycerophopspholipid	118.93
Glycerophopspholipid	152.61
Glycerophopspholipid	149.25
Glycerophopspholipid	171.92
Glycerophopspholipid	127.65
Glycerophopspholipid	120.13
Glycerophopspholipid	133.84
Glycerophopspholipid	114.28
Glycerophopspholipid	171.28
Glycerophopspholipid	128.86
Glycerophopspholipid	121.89
Glycerophopspholipid	141.06
Glycerophopspholipid	114.73
Glycerophopspholipid	142.63
Glycerophopspholipid	157.29
Glycerophopspholipid	147.09
Glycerophopspholipid	157.81
Glycerophopspholipid	127.06
Glycerophopspholipid	110.89
Glycerophopspholipid	116.06
Glycerophopspholipid	112.14
Glycerophopspholipid	139.17
Glycerophopspholipid	171.15
Glycerophopspholipid	160.91
Glycerophopspholipid	125.27
Glycerophopspholipid	102.04
Glycerophopspholipid	114.61
Glycerophopspholipid	106.88
Glycerophopspholipid	163.76
Glycerophopspholipid	145.02
Glycerophopspholipid	113.57
Glycerophopspholipid	148.95
Glycerophopspholipid	150.52
Glycerophopspholipid	157.32
Glycerophopspholipid	169.77
Glycerophopspholipid	149.41
Glycerophopspholipid	110.48
Glycerophopspholipid	108.02
Glycerophopspholipid	141.36
Glycerophopspholipid	151.04
Glycerophopspholipid	121.26
Glycerophopspholipid	122.42
Glycerophopspholipid	108.39
Glycerophopspholipid	136.66
Glycerophopspholipid	116.07
Glycerophopspholipid	166.63
Glycerophopspholipid	125.99
Glycerophopspholipid	118.44
Glycerophopspholipid	168.97
Glycerophopspholipid	152.14
Glycerophopspholipid	108.5
Glycerophopspholipid	156.6
Glycerophopspholipid	133.67
Glycerophopspholipid	154.85
Glycerophopspholipid	136.01
Glycerophopspholipid	105.32
Glycerophopspholipid	146.26
Glycerophopspholipid	155.53
Glycerophopspholipid	106.94
Glycerophopspholipid	134.03
Glycerophopspholipid	170.34
Glycerophopspholipid	113.58
Glycerophopspholipid	115.55
Glycerophopspholipid	117.71
Glycerophopspholipid	131.0
Glycerophopspholipid	113.04
Glycerophopspholipid	146.91
Glycerophopspholipid	106.1
Glycerophopspholipid	152.76
Glycerophopspholipid	136.39
Glycerophopspholipid	156.0
Glycerophopspholipid	102.7
Glycerophopspholipid	120.87
Glycerophopspholipid	160.08
Glycerophopspholipid	112.21
Glycerophopspholipid	133.55
Glycerophopspholipid	143.37
Glycerophopspholipid	147.06
Glycerophopspholipid	119.16
Glycerophopspholipid	108.68
Glycerophopspholipid	140.71
Glycerophopspholipid	131.26
Glycerophopspholipid	130.96
Glycerophopspholipid	168.7
Glycerophopspholipid	124.04
Glycerophopspholipid	146.09
Glycerophopspholipid	110.31
Glycerophopspholipid	110.39
Glycerophopspholipid	159.73
Glycerophopspholipid	132.28
Glycerophopspholipid	148.83
Glycerophopspholipid	112.58
Glycerophopspholipid	138.78
Glycerophopspholipid	156.67
Glycerophopspholipid	109.4
Glycerophopspholipid	148.14
Glycerophopspholipid	144.35
Glycerophopspholipid	167.51
Glycerophopspholipid	127.92
Glycerophopspholipid	135.55
Glycerophopspholipid	112.94
Glycerophopspholipid	133.01
Glycerophopspholipid	149.14
Glycerophopspholipid	114.98
Glycerophopspholipid	152.9
Glycerophopspholipid	149.17
Glycerophopspholipid	105.0
Glycerophopspholipid	150.04
Glycerophopspholipid	107.34
Glycerophopspholipid	125.13
Glycerophopspholipid	112.48
Glycerophopspholipid	102.3
Glycerophopspholipid	124.14
Glycerophopspholipid	120.89
Glycerophopspholipid	127.09
Glycerophopspholipid	105.02
Glycerophopspholipid	150.0
Glycerophopspholipid	107.32
Glycerophopspholipid	125.14
Glycerophopspholipid	112.51
Glycerophopspholipid	102.28
Glycerophopspholipid	124.19
Glycerophopspholipid	120.93
Glycerophopspholipid	127.09
Glycerophopspholipid	120.16
Glycerophopspholipid	153.71
Glycerophopspholipid	170.86
Glycerophopspholipid	120.18
Glycerophopspholipid	155.1
Glycerophopspholipid	170.85
Glycerophopspholipid	120.2
Glycerophopspholipid	154.5
Glycerophopspholipid	170.88
Glycerophopspholipid	120.23
Glycerophopspholipid	153.68
Glycerophopspholipid	170.84
Glycerophopspholipid	120.25
Glycerophopspholipid	155.09
Glycerophopspholipid	170.85
Glycerophopspholipid	120.15
Glycerophopspholipid	154.6
Glycerophopspholipid	170.83
Glycerophopspholipid	111.06
Glycerophopspholipid	148.46
Glycerophopspholipid	172.25
Glycerophopspholipid	111.1
Glycerophopspholipid	149.04
Glycerophopspholipid	172.22
Glycerophopspholipid	111.08
Glycerophopspholipid	148.48
Glycerophopspholipid	172.25
Glycerophopspholipid	111.12
Glycerophopspholipid	148.39
Glycerophopspholipid	172.28
Glycerophopspholipid	111.11
Glycerophopspholipid	148.78
Glycerophopspholipid	172.2
Glycerophopspholipid	111.04
Glycerophopspholipid	148.84
Glycerophopspholipid	172.24
Glycerophopspholipid	165.48
Glycerophopspholipid	155.76
Glycerophopspholipid	140.02
Glycerophopspholipid	146.31
Glycerophopspholipid	154.69
Glycerophopspholipid	156.59
Glycerophopspholipid	119.32
Glycerophopspholipid	118.27
Glycerophopspholipid	163.06
Glycerophopspholipid	153.75
Glycerophopspholipid	149.52
Glycerophopspholipid	167.33
Glycerophopspholipid	110.51
Glycerophopspholipid	159.76
Glycerophopspholipid	154.09
Glycerophopspholipid	124.93
Glycerophopspholipid	118.18
Glycerophopspholipid	115.79
Glycerophopspholipid	119.65
Glycerophopspholipid	126.73
Glycerophopspholipid	154.99
Glycerophopspholipid	129.07
Glycerophopspholipid	128.38
Glycerophopspholipid	140.95
Glycerophopspholipid	107.77
Glycerophopspholipid	161.41
Glycerophopspholipid	107.69
Glycerophopspholipid	138.7
Glycerophopspholipid	116.07
Glycerophopspholipid	142.66
Glycerophopspholipid	101.06
Glycerophopspholipid	152.91
Glycerophopspholipid	107.58
Glycerophopspholipid	153.31
Glycerophopspholipid	101.34
Glycerophopspholipid	139.29
Glycerophopspholipid	148.43
Glycerophopspholipid	130.48
Glycerophopspholipid	132.82
Glycerophopspholipid	160.69
Glycerophopspholipid	167.5
Glycerophopspholipid	123.06
Glycerophopspholipid	143.13
Glycerophopspholipid	113.6
Glycerophopspholipid	111.61
Glycerophopspholipid	144.95
Glycerophopspholipid	133.43
Glycerophopspholipid	108.45
Glycerophopspholipid	100.14
Glycerophopspholipid	125.01
Glycerophopspholipid	137.97
Glycerophopspholipid	108.67
Glycerophopspholipid	121.51
Glycerophopspholipid	131.81
Glycerophopspholipid	102.29
Glycerophopspholipid	107.53
Glycerophopspholipid	167.09
Glycerophopspholipid	132.0
Glycerophopspholipid	100.7
Glycerophopspholipid	146.34
Glycerophopspholipid	127.71
Glycerophopspholipid	127.26
Glycerophopspholipid	101.22
Glycerophopspholipid	146.63
Glycerophopspholipid	147.89
Glycerophopspholipid	148.66
Glycerophopspholipid	112.66
Glycerophopspholipid	122.67
Glycerophopspholipid	158.16
Glycerophopspholipid	169.85
Glycerophopspholipid	118.39
Glycerophopspholipid	137.13
Glycerophopspholipid	104.98
Glycerophopspholipid	102.89
Glycerophopspholipid	112.36
Glycerophopspholipid	117.88
Glycerophopspholipid	140.75
Glycerophopspholipid	107.56
Glycerophopspholipid	141.19
Glycerophopspholipid	102.78
Glycerophopspholipid	139.72
Glycerophopspholipid	117.9
Glycerophopspholipid	140.76
Glycerophopspholipid	107.61
Glycerophopspholipid	141.18
Glycerophopspholipid	139.73
Glycerophopspholipid	102.82
Glycerophopspholipid	161.59
Glycerophopspholipid	131.47
Glycerophopspholipid	170.59
Glycerophopspholipid	105.04
Glycerophopspholipid	129.71
Glycerophopspholipid	129.69
Glycerophopspholipid	168.43
Glycerophopspholipid	134.27
Glycerophopspholipid	132.29
Glycerophopspholipid	100.24
Glycerophopspholipid	125.91
Glycerophopspholipid	155.52
Glycerophopspholipid	159.63
Glycerophopspholipid	134.31
Glycerophopspholipid	100.74
Glycerophopspholipid	138.86
Glycerophopspholipid	157.24
Glycerophopspholipid	141.97
Glycerophopspholipid	164.33
Glycerophopspholipid	112.0
Glycerophopspholipid	119.64
Glycerophopspholipid	105.19
Glycerophopspholipid	172.89
Glycerophopspholipid	120.83
Glycerophopspholipid	174.61
Glycerophopspholipid	117.94
Glycerophopspholipid	107.29
Glycerophopspholipid	153.96
Glycerophopspholipid	142.71
Glycerophopspholipid	104.12
Glycerophopspholipid	154.47
Glycerophopspholipid	104.88
Glycerophopspholipid	125.95
Glycerophopspholipid	134.31
Glycerophopspholipid	149.69
Glycerophopspholipid	103.43
Glycerophopspholipid	130.04
Glycerophopspholipid	124.77
Glycerophopspholipid	161.68
Glycerophopspholipid	166.26
Glycerophopspholipid	135.66
Glycerophopspholipid	139.81
Glycerophopspholipid	148.31
Glycerophopspholipid	125.37
Glycerophopspholipid	134.4
Glycerophopspholipid	149.77
Glycerophopspholipid	148.47
Glycerophopspholipid	109.59
Glycerophopspholipid	118.28
Glycerophopspholipid	165.33
Glycerophopspholipid	125.31
Glycerophopspholipid	132.66
Glycerophopspholipid	117.67
Glycerophopspholipid	131.03
Glycerophopspholipid	112.44
Glycerophopspholipid	142.13
Glycerophopspholipid	108.6
Glycerophopspholipid	124.97
Glycerophopspholipid	160.07
Glycerophopspholipid	120.34
Glycerophopspholipid	119.39
Glycerophopspholipid	138.96
Glycerophopspholipid	158.04
Glycerophopspholipid	114.78
Glycerophopspholipid	109.55
Glycerophopspholipid	114.78
Glycerophopspholipid	125.02
Glycerophopspholipid	160.07
Glycerophopspholipid	118.6
Glycerophopspholipid	171.92
Glycerophopspholipid	133.56
Glycerophopspholipid	151.27
Glycerophopspholipid	173.69
Glycerophopspholipid	122.5
Glycerophopspholipid	154.05
Glycerophopspholipid	135.12
Glycerophopspholipid	152.49
Glycerophopspholipid	114.2
Glycerophopspholipid	115.58
Glycerophopspholipid	129.18
Glycerophopspholipid	156.76
Glycerophopspholipid	156.27
Glycerophopspholipid	112.62
Glycerophopspholipid	119.61
Glycerophopspholipid	166.72
Glycerophopspholipid	156.54
Glycerophopspholipid	113.05
Glycerophopspholipid	113.45
Glycerophopspholipid	145.34
Glycerophopspholipid	100.52
Glycerophopspholipid	127.06
Glycerophopspholipid	125.21
Glycerophopspholipid	131.93
Glycerophopspholipid	160.89
Glycerophopspholipid	106.23
Glycerophopspholipid	154.13
Glycerophopspholipid	155.23
Glycerophopspholipid	128.93
Glycerophopspholipid	162.66
Glycerophopspholipid	151.84
Glycerophopspholipid	156.2
Glycerophopspholipid	155.99
Glycerophopspholipid	151.62
Glycerophopspholipid	128.55
Glycerophopspholipid	100.61
Glycerophopspholipid	144.2
Glycerophopspholipid	113.32
Glycerophopspholipid	159.98
Glycerophopspholipid	117.7
Glycerophopspholipid	117.73
Glycerophopspholipid	160.8
Glycerophopspholipid	135.7
Glycerophopspholipid	127.9
Glycerophopspholipid	163.35
Glycerophopspholipid	110.46
Glycerophopspholipid	108.4
Glycerophopspholipid	133.67
Glycerophopspholipid	144.08
Glycerophopspholipid	126.99
Glycerophopspholipid	157.01
Glycerophopspholipid	134.19
Glycerophopspholipid	141.38
Glycerophopspholipid	160.52
Glycerophopspholipid	135.68
Glycerophopspholipid	153.3
Glycerophopspholipid	145.62
Glycerophopspholipid	127.87
Glycerophopspholipid	122.88
Glycerophopspholipid	135.93
Glycerophopspholipid	135.69
Glycerophopspholipid	103.04
Glycerophopspholipid	134.44
Glycerophopspholipid	146.45
Glycerophopspholipid	150.88
Glycerophopspholipid	143.27
Glycerophopspholipid	144.95
Glycerophopspholipid	148.44
Glycerophopspholipid	124.76
Glycerophopspholipid	122.37
Glycerophopspholipid	173.93
Glycerophopspholipid	135.95
Glycerophopspholipid	164.97
Glycerophopspholipid	127.34
Glycerophopspholipid	101.9
Glycerophopspholipid	108.09
Glycerophopspholipid	116.46
Glycerophopspholipid	132.85
Glycerophopspholipid	163.78
Glycerophopspholipid	139.45
Glycerophopspholipid	132.54
Glycerophopspholipid	132.69
Glycerophopspholipid	103.04
Glycerophopspholipid	169.88
Glycerophopspholipid	133.96
Glycerophopspholipid	138.83
Glycerophopspholipid	154.15
Glycerophopspholipid	129.52
Glycerophopspholipid	160.03
Glycerophopspholipid	146.3
Glycerophopspholipid	118.66
Glycerophopspholipid	134.74
Glycerophopspholipid	141.16
Glycerophopspholipid	101.83
Glycerophopspholipid	112.66
Glycerophopspholipid	125.18
Glycerophopspholipid	128.44
Glycerophopspholipid	157.98
Glycerophopspholipid	136.57
Glycerophopspholipid	150.88
Glycerophopspholipid	135.73
Glycerophopspholipid	129.16
Glycerophopspholipid	162.93
Glycerophopspholipid	156.99
Glycerophopspholipid	159.77
Glycerophopspholipid	121.64
Glycerophopspholipid	163.78
Glycerophopspholipid	143.3
Glycerophopspholipid	143.33
Glycerophopspholipid	110.07
Glycerophopspholipid	135.44
Glycerophopspholipid	102.0
Glycerophopspholipid	154.92
Glycerophopspholipid	138.59
Glycerophopspholipid	131.05
Glycerophopspholipid	141.03
Glycerophopspholipid	137.79
Glycerophopspholipid	133.28
Glycerophopspholipid	118.64
Glycerophopspholipid	105.36
Glycerophopspholipid	140.31
Glycerophopspholipid	128.39
Glycerophopspholipid	106.69
Glycerophopspholipid	158.29
Glycerophopspholipid	126.76
Glycerophopspholipid	137.07
Glycerophopspholipid	143.51
Glycerophopspholipid	120.05
Glycerophopspholipid	117.05
Glycerophopspholipid	138.03
Glycerophopspholipid	177.61
Glycerophopspholipid	108.25
Glycerophopspholipid	100.34
Glycerophopspholipid	121.57
Glycerophopspholipid	158.83
Glycerophopspholipid	100.41
Glycerophopspholipid	142.84
Glycerophopspholipid	151.43
Glycerophopspholipid	139.9
Glycerophopspholipid	133.55
Glycerophopspholipid	127.57
Glycerophopspholipid	116.14
Glycerophopspholipid	102.31
Glycerophopspholipid	151.03
Glycerophopspholipid	140.08
Glycerophopspholipid	150.5
Glycerophopspholipid	128.23
Glycerophopspholipid	124.6
Glycerophopspholipid	144.88
Glycerophopspholipid	109.29
Glycerophopspholipid	172.15
Glycerophopspholipid	147.24
Glycerophopspholipid	131.89
Glycerophopspholipid	115.98
Glycerophopspholipid	150.0
Glycerophopspholipid	139.51
Glycerophopspholipid	127.39
Glycerophopspholipid	129.86
Glycerophopspholipid	129.62
Glycerophopspholipid	109.45
Glycerophopspholipid	138.73
Glycerophopspholipid	156.13
Glycerophopspholipid	130.9
Glycerophopspholipid	164.26
Glycerophopspholipid	100.65
Glycerophopspholipid	145.67
Glycerophopspholipid	134.54
Glycerophopspholipid	102.06
Glycerophopspholipid	147.02
Glycerophopspholipid	134.52
Glycerophopspholipid	147.72
Glycerophopspholipid	134.49
Glycerophopspholipid	102.32
Glycerophopspholipid	143.35
Glycerophopspholipid	134.52
Glycerophopspholipid	147.61
Glycerophopspholipid	134.49
