pdb_file	ccd_id	expected_atom_count	observed_atom_count	missing_atom_count	extra_atom_count	missing_atoms	extra_atoms
/Volumes/GigiMurin/plip/prenol_lipid/BD6l4u-B-B-BCR5/BD6l4u-B-B-BCR5_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6l7o-F-P-BCR1/plipfixed.BD6l7o-F-P-BCR1_xtgnp9ss.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6l7o-F-P-BCR1/plipfixed.BD6l7o-F-P-BCR1_he2s3kl2.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6l7o-F-P-BCR1/BD6l7o-F-P-BCR1_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6l7p-F-D-BCR2/BD6l7p-F-D-BCR2_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6l7p-F-D-BCR2/plipfixed.BD6l7p-F-D-BCR2_tk9hq6b2.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6l7p-F-D-BCR2/plipfixed.BD6l7p-F-D-BCR2_3s6a11fd.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD7piw-R1-B1-C7Z1/plipfixed.BD7piw-R1-B1-C7Z1_sqs7820j.pdb	C7Z	42	42	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD7piw-R1-B1-C7Z1/BD7piw-R1-B1-C7Z1_protonated.pdb	C7Z	42	42	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD7piw-R1-B1-C7Z1/plipfixed.BD7piw-R1-B1-C7Z1_3d3_qfi4.pdb	C7Z	42	42	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6lu1-A-A-BCR11/BD6lu1-A-A-BCR11_protonated.pdb	BCR	40	29	11	0	C24,C25,C26,C27,C28,C29,C30,C37,C38,C39,C40	
/Volumes/GigiMurin/plip/prenol_lipid/BD6lu1-A-A-BCR7/BD6lu1-A-A-BCR7_protonated.pdb	BCR	40	39	1	0	C32	
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-A-A-DD63/BD6ly5-A-A-DD63_protonated.pdb	DD6	43	43	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-b-b-BCR5/BD6ly5-b-b-BCR5_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-E-D-DD61/BD6ly5-E-D-DD61_protonated.pdb	DD6	43	43	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-E-D-DD61/plipfixed.BD6ly5-E-D-DD61_e7n8ic75.pdb	DD6	43	43	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-E-D-DD61/plipfixed.BD6ly5-E-D-DD61_jx3fwl6j.pdb	DD6	43	43	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD7s3d-A-A-BCR5/BD7s3d-A-A-BCR5_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-F-F-A865/BD6ly5-F-F-A865_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-F-F-DD61/BD6ly5-F-F-DD61_protonated.pdb	DD6	43	43	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-F-V-A864/BD6ly5-F-V-A864_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-F-V-A864/plipfixed.BD6ly5-F-V-A864_h5p8f9ad.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-F-V-A864/plipfixed.BD6ly5-F-V-A864_j6cj2mem.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-G-G-A864/BD6ly5-G-G-A864_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-h-h-BCR1/BD6ly5-h-h-BCR1_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-J-F-A866/BD6ly5-J-F-A866_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-J-F-A866/plipfixed.BD6ly5-J-F-A866_s4dtt3h1.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-J-F-A866/plipfixed.BD6ly5-J-F-A866_9_m0u4_k.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-L-L-A863/BD6ly5-L-L-A863_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-M-R-A866/plipfixed.BD6ly5-M-R-A866__odkf36f.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-M-R-A866/plipfixed.BD6ly5-M-R-A866_4mbvq2lh.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-M-R-A866/BD6ly5-M-R-A866_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-O-O-A863/BD6ly5-O-O-A863_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-R-R-A862/BD6ly5-R-R-A862_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-S-Q-A863/plipfixed.BD6ly5-S-Q-A863_h4_128jf.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-S-Q-A863/BD6ly5-S-Q-A863_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-S-Q-A863/plipfixed.BD6ly5-S-Q-A863_iae8t678.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-S-S-DD61/BD6ly5-S-S-DD61_protonated.pdb	DD6	43	43	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-U-U-A862/BD6ly5-U-U-A862_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ly5-X-X-A862/BD6ly5-X-X-A862_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6m6x-C-C-ODN1/BD6m6x-C-C-ODN1_protonated.pdb	ODN	26	26	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6mcv-L-B-RET1/plipfixed.BD6mcv-L-B-RET1_a3tq45ux.pdb	RET	21	7	14	0	C1,C10,C16,C17,C18,C19,C2,C3,C4,C5,C6,C7,C8,C9	
/Volumes/GigiMurin/plip/prenol_lipid/BD6mcv-L-B-RET1/BD6mcv-L-B-RET1_protonated.pdb	RET	21	7	14	0	C1,C10,C16,C17,C18,C19,C2,C3,C4,C5,C6,C7,C8,C9	
/Volumes/GigiMurin/plip/prenol_lipid/BD6mcv-L-B-RET1/plipfixed.BD6mcv-L-B-RET1_t6r8oyfk.pdb	RET	21	7	14	0	C1,C10,C16,C17,C18,C19,C2,C3,C4,C5,C6,C7,C8,C9	
/Volumes/GigiMurin/plip/prenol_lipid/BD6mlb-C-C-RET1/BD6mlb-C-C-RET1_protonated.pdb	RET	21	20	1	0	O1	
/Volumes/GigiMurin/plip/prenol_lipid/BD6mqw-A-A-RET1/BD6mqw-A-A-RET1_protonated.pdb	RET	21	20	1	0	O1	
/Volumes/GigiMurin/plip/prenol_lipid/BD6nwa-a-a-BCR2/BD6nwa-a-a-BCR2_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6nwa-A-A-PQN1/BD6nwa-A-A-PQN1_protonated.pdb	PQN	33	33	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6nwa-g-g-BCR4/BD6nwa-g-g-BCR4_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD7y7b-6-5-II05/plipfixed.BD7y7b-6-5-II05_xluyhlzr.pdb	II0	42	42	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD7y7b-6-5-II05/BD7y7b-6-5-II05_protonated.pdb	II0	42	42	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD7y7b-6-5-II05/plipfixed.BD7y7b-6-5-II05_2sar_546.pdb	II0	42	42	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD7y7b-7-6-II03/plipfixed.BD7y7b-7-6-II03_vmeb41lx.pdb	II0	42	42	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD7y7b-7-6-II03/BD7y7b-7-6-II03_protonated.pdb	II0	42	42	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD7y7b-7-6-II03/plipfixed.BD7y7b-7-6-II03_utfjia8c.pdb	II0	42	42	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD5zgb-K-K-BCR2/BD5zgb-K-K-BCR2_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD5zgh-2-1-ZEX3/plipfixed.BD5zgh-2-1-ZEX3_gka08_aq.pdb	ZEX	42	42	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD5zgh-2-1-ZEX3/BD5zgh-2-1-ZEX3_protonated.pdb	ZEX	42	42	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD5zgh-2-1-ZEX3/plipfixed.BD5zgh-2-1-ZEX3_11p9a5ge.pdb	ZEX	42	42	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD5zgh-3-3-ZEX3/BD5zgh-3-3-ZEX3_protonated.pdb	ZEX	42	42	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD5zgh-A-A-BCR6/BD5zgh-A-A-BCR6_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD5zji-2-2-BCR1/BD5zji-2-2-BCR1_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD5zji-A-A-PQN1/BD5zji-A-A-PQN1_protonated.pdb	PQN	33	33	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD5zji-L-L-BCR2/BD5zji-L-L-BCR2_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD5zmv-A-A-TG11/BD5zmv-A-A-TG11_protonated.pdb	TG1	46	46	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD5zxk-A-A-H6P1/BD5zxk-A-A-H6P1_protonated.pdb	H6P	15	15	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD5zzn-d-d-BCR1/BD5zzn-d-d-BCR1_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6a1e-A-A-FPS1/BD6a1e-A-A-FPS1_protonated.pdb	FPS	24	24	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ab9-A-A-RET1/BD6ab9-A-A-RET1_protonated.pdb	RET	21	20	1	0	O1	
/Volumes/GigiMurin/plip/prenol_lipid/BD6cpp-A-A-CAE1/BD6cpp-A-A-CAE1_protonated.pdb	CAE	10	10	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6dew-A-A-N1S1/BD6dew-A-A-N1S1_protonated.pdb	N1S	16	16	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6dhf-b-b-BCR4/BD6dhf-b-b-BCR4_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6dhf-h-h-BCR1/BD6dhf-h-h-BCR1_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6dhg-B-B-BCR3/BD6dhg-B-B-BCR3_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6dhh-b-b-BCR1/BD6dhh-b-b-BCR1_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6dhh-K-K-BCR1/BD6dhh-K-K-BCR1_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6dhp-C-C-BCR3/BD6dhp-C-C-BCR3_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6e5l-A-A-HVD1/BD6e5l-A-A-HVD1_protonated.pdb	HVD	23	23	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6et5-3-7-NS01/BD6et5-3-7-NS01_protonated.pdb	NS0	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6et5-3-7-NS01/plipfixed.BD6et5-3-7-NS01_dnxk5hom.pdb	NS0	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6et5-3-7-NS01/plipfixed.BD6et5-3-7-NS01_z31i8ukz.pdb	NS0	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6et5-K-Q-NS01/plipfixed.BD6et5-K-Q-NS01_3qwlvk95.pdb	NS0	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6et5-K-Q-NS01/BD6et5-K-Q-NS01_protonated.pdb	NS0	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6et5-K-Q-NS01/plipfixed.BD6et5-K-Q-NS01_3igon8m5.pdb	NS0	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6et5-k-M-NS51/plipfixed.BD6et5-k-M-NS51_v457r5xa.pdb	NS5	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6et5-k-M-NS51/BD6et5-k-M-NS51_protonated.pdb	NS5	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6et5-k-M-NS51/plipfixed.BD6et5-k-M-NS51_5u_e0uih.pdb	NS5	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6et5-P-N-NS01/BD6et5-P-N-NS01_protonated.pdb	NS0	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6et5-P-N-NS01/plipfixed.BD6et5-P-N-NS01_f35phdho.pdb	NS0	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6et5-P-N-NS01/plipfixed.BD6et5-P-N-NS01_syuqb137.pdb	NS0	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6fo8-1-1-DZT1/BD6fo8-1-1-DZT1_protonated.pdb	DZT	33	33	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6fti-5-5-9UB1/BD6fti-5-5-9UB1_protonated.pdb	9UB	43	43	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ga4-A-A-RET1/BD6ga4-A-A-RET1_protonated.pdb	RET	21	20	1	0	O1	
/Volumes/GigiMurin/plip/prenol_lipid/BD6giq-N-C-UQ61/plipfixed.BD6giq-N-C-UQ61_jebswzhd.pdb	UQ6	43	43	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6giq-N-C-UQ61/plipfixed.BD6giq-N-C-UQ61_34vm374m.pdb	UQ6	43	43	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6giq-N-C-UQ61/BD6giq-N-C-UQ61_protonated.pdb	UQ6	43	43	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6hqb-A-K-BCR1/plipfixed.BD6hqb-A-K-BCR1_6zvqt033.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6hqb-A-K-BCR1/BD6hqb-A-K-BCR1_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6hqb-A-K-BCR1/plipfixed.BD6hqb-A-K-BCR1_wgz_c03d.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6hqb-B-B-PQN1/BD6hqb-B-B-PQN1_protonated.pdb	PQN	33	33	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6hqb-I-I-EQ31/BD6hqb-I-I-EQ31_protonated.pdb	EQ3	42	42	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6hug-D-C-RI51/BD6hug-D-C-RI51_protonated.pdb	RI5	21	21	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6hug-D-C-RI51/plipfixed.BD6hug-D-C-RI51_2upz13cu.pdb	RI5	21	21	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6hug-D-C-RI51/plipfixed.BD6hug-D-C-RI51_33sgma2k.pdb	RI5	21	21	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6hum-D-D-BCR1/BD6hum-D-D-BCR1_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6igz-2-2-XAT2/BD6igz-2-2-XAT2_protonated.pdb	XAT	44	44	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6igz-6-8-8CT1/plipfixed.BD6igz-6-8-8CT1_9k9czt98.pdb	8CT	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6igz-6-8-8CT1/BD6igz-6-8-8CT1_protonated.pdb	8CT	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6igz-6-8-8CT1/plipfixed.BD6igz-6-8-8CT1_7c9k34lw.pdb	8CT	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6igz-A-A-8CT5/BD6igz-A-A-8CT5_protonated.pdb	8CT	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6igz-B-B-8CT1/BD6igz-B-B-8CT1_protonated.pdb	8CT	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6igz-B-L-8CT1/BD6igz-B-L-8CT1_protonated.pdb	8CT	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6igz-B-L-8CT1/plipfixed.BD6igz-B-L-8CT1_inj6wphc.pdb	8CT	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6igz-B-L-8CT1/plipfixed.BD6igz-B-L-8CT1_z09vbrer.pdb	8CT	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6igz-K-A-8CT6/BD6igz-K-A-8CT6_protonated.pdb	8CT	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6igz-K-A-8CT6/plipfixed.BD6igz-K-A-8CT6_dh53i64a.pdb	8CT	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6igz-K-A-8CT6/plipfixed.BD6igz-K-A-8CT6_fwnuj4ye.pdb	8CT	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ijj-4-4-XAT1/BD6ijj-4-4-XAT1_protonated.pdb	XAT	44	44	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ijj-a-a-XAT1/BD6ijj-a-a-XAT1_protonated.pdb	XAT	44	44	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ijo-1-1-XAT1/BD6ijo-1-1-XAT1_protonated.pdb	XAT	44	44	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ijo-3-3-XAT1/BD6ijo-3-3-XAT1_protonated.pdb	XAT	44	44	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ijo-A-A-BCR4/BD6ijo-A-A-BCR4_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ijo-J-A-PQN1/plipfixed.BD6ijo-J-A-PQN1_yh0pnesq.pdb	PQN	33	33	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ijo-J-A-PQN1/plipfixed.BD6ijo-J-A-PQN1_d36czw7f.pdb	PQN	33	33	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6ijo-J-A-PQN1/BD6ijo-J-A-PQN1_protonated.pdb	PQN	33	33	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6is6-A-A-RET1/BD6is6-A-A-RET1_protonated.pdb	RET	21	20	1	0	O1	
/Volumes/GigiMurin/plip/prenol_lipid/BD6j3y-11-11-A864/BD6j3y-11-11-A864_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j3y-11-11-A864/plipfixed.BD6j3y-11-11-A864_8wxhrmye.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j3y-11-11-A864/plipfixed.BD6j3y-11-11-A864_0u95g443.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j3y-c-c-BCR2/BD6j3y-c-c-BCR2_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j3z-11-12-A861/plipfixed.BD6j3z-11-12-A861_ng33999k.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j3z-11-12-A861/plipfixed.BD6j3z-11-12-A861_6n5kj4yk.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j3z-11-12-A861/BD6j3z-11-12-A861_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j3z-16-20-A861/BD6j3z-16-20-A861_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j3z-16-20-A861/plipfixed.BD6j3z-16-20-A861_57q9q7hl.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j3z-16-20-A861/plipfixed.BD6j3z-16-20-A861_crx8ettd.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j3z-20-20-A862/plipfixed.BD6j3z-20-20-A862_tmcrnhsw.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j3z-20-20-A862/BD6j3z-20-20-A862_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j3z-20-20-A862/plipfixed.BD6j3z-20-20-A862_zg2ls9po.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j3z-b-b-BCR3/BD6j3z-b-b-BCR3_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j3z-F-F-BCR1/BD6j3z-F-F-BCR1_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j40-12-12-A861/plipfixed.BD6j40-12-12-A861_t1xwc5iy.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j40-12-12-A861/plipfixed.BD6j40-12-12-A861_cj7luxas.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j40-12-12-A861/BD6j40-12-12-A861_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j40-15-15-A866/plipfixed.BD6j40-15-15-A866_vs84hi1i.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j40-15-15-A866/BD6j40-15-15-A866_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j40-15-15-A866/plipfixed.BD6j40-15-15-A866_tidy92vv.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j40-B-B-BCR4/BD6j40-B-B-BCR4_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j40-c-c-BCR2/BD6j40-c-c-BCR2_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j40-c-c-BCR3/BD6j40-c-c-BCR3_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j40-w-31-A863/plipfixed.BD6j40-w-31-A863_tj2tdl0r.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j40-w-31-A863/plipfixed.BD6j40-w-31-A863_r32ixa2b.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6j40-w-31-A863/BD6j40-w-31-A863_protonated.pdb	A86	48	48	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-aA-aA-BCR2/plipfixed.BD6jeo-aA-aA-BCR2_eebdcr7i.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-aA-aA-BCR2/BD6jeo-aA-aA-BCR2_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-aA-aA-BCR2/plipfixed.BD6jeo-aA-aA-BCR2_r67yu9su.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-aM-aM-BCR1/plipfixed.BD6jeo-aM-aM-BCR1_xvid7lr3.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-aM-aM-BCR1/BD6jeo-aM-aM-BCR1_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-aM-aM-BCR1/plipfixed.BD6jeo-aM-aM-BCR1__iqo2hsr.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-bB-bB-BCR7/plipfixed.BD6jeo-bB-bB-BCR7_rdusiekn.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-bB-bB-BCR7/plipfixed.BD6jeo-bB-bB-BCR7_be8f98vw.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-bB-bB-BCR7/BD6jeo-bB-bB-BCR7_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-bL-bL-BCR3/plipfixed.BD6jeo-bL-bL-BCR3_t0fl74s9.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-bL-bL-BCR3/BD6jeo-bL-bL-BCR3_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-bL-bL-BCR3/plipfixed.BD6jeo-bL-bL-BCR3_yg19qn9t.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-cB-cB-BCR3/plipfixed.BD6jeo-cB-cB-BCR3_5yyn2mf7.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-cB-cB-BCR3/plipfixed.BD6jeo-cB-cB-BCR3_iusf84y6.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-cB-cB-BCR3/BD6jeo-cB-cB-BCR3_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-cF-cF-BCR2/plipfixed.BD6jeo-cF-cF-BCR2_ufp_dc7_.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-cF-cF-BCR2/plipfixed.BD6jeo-cF-cF-BCR2_5twf61vh.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-cF-cF-BCR2/BD6jeo-cF-cF-BCR2_protonated.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-dA-dA-BCR3/plipfixed.BD6jeo-dA-dA-BCR3_7w2gny76.pdb	BCR	40	40	0	0		
/Volumes/GigiMurin/plip/prenol_lipid/BD6jeo-dA-dA-BCR3/plipfixed.BD6jeo-dA-dA-BCR3_v21nlbqp.pdb	BCR	40	40	0	0		
