class	GO_CC	ratio
Fatty Acyl	extracellular region [GO:0005576]	0.1359004739336493
Fatty Acyl	plasma membrane [GO:0005886]	0.701902543195496
Fatty Acyl	chloroplast [GO:0009507]	0.4036600891152132
Fatty Acyl	plasma membrane [GO:0005886]	0.499524865378524
Fatty Acyl	collagen-containing extracellular matrix [GO:0062023]	1.7886471454277768
Fatty Acyl	extracellular space [GO:0005615]	1.7886471454277768
Fatty Acyl	protein-containing complex [GO:0032991]	1.7886471454277768
Fatty Acyl	extracellular region [GO:0005576]	1.7886471454277768
Fatty Acyl	cytosol [GO:0005829]	0.25392625469443497
Fatty Acyl	cytoplasm [GO:0005737]	0.25392625469443497
Fatty Acyl	nucleoplasm [GO:0005654]	0.25392625469443497
Fatty Acyl	nucleus [GO:0005634]	0.25392625469443497
Fatty Acyl	membrane [GO:0016020]	0.4677882236516576
Fatty Acyl	cytoplasm [GO:0005737]	0.4677882236516576
Fatty Acyl	mitochondrial respiratory chain complex IV [GO:0005751]	1.6708473407464874
Fatty Acyl	respiratory chain complex IV [GO:0045277]	1.6708473407464874
Fatty Acyl	plasma membrane [GO:0005886]	0.22643113867504167
Fatty Acyl	ATP-binding cassette (ABC) transporter complex [GO:0043190]	0.22643113867504167
Fatty Acyl	plasma membrane protein complex [GO:0098797]	0.22643113867504167
Fatty Acyl	cilium [GO:0005929]	0.5779046086541121
Fatty Acyl	plasma membrane [GO:0005886]	0.5779046086541121
Fatty Acyl	amylin receptor complex 3 [GO:0150058]	0.5779046086541121
Fatty Acyl	amylin receptor complex 2 [GO:0150057]	0.5779046086541121
Fatty Acyl	amylin receptor complex 1 [GO:0150056]	0.5779046086541121
Fatty Acyl	axon [GO:0030424]	0.5779046086541121
Fatty Acyl	acrosomal vesicle [GO:0001669]	0.5779046086541121
Fatty Acyl	apical plasma membrane [GO:0016324]	0.8332255219053218
Fatty Acyl	astrocyte projection [GO:0097449]	0.8332255219053218
Fatty Acyl	cell surface [GO:0009986]	0.8332255219053218
Fatty Acyl	plasma membrane [GO:0005886]	0.8332255219053218
Fatty Acyl	voltage-gated potassium channel complex [GO:0008076]	0.8332255219053218
Fatty Acyl	calyx of Held [GO:0044305]	0.8332255219053218
Fatty Acyl	Schaffer collateral - CA1 synapse [GO:0098685]	0.8332255219053218
Fatty Acyl	neuronal cell body [GO:0043025]	0.8332255219053218
Fatty Acyl	axon [GO:0030424]	0.8332255219053218
Fatty Acyl	axon terminus [GO:0043679]	0.8332255219053218
